raceid,driverid,qnumber,q
23,8,1,00:01:15.7
23,8,2,00:01:15.4
23,8,3,00:01:15.8
23,9,1,00:01:16
23,9,2,00:01:15.5
23,9,3,00:01:16.2
23,10,1,00:01:16.3
23,10,2,00:01:15.9
23,12,1,00:01:16.9
23,13,1,00:01:15.2
23,13,2,00:01:15.1
23,13,3,00:01:15.8
23,14,1,00:01:16.1
23,14,2,00:01:15.8
23,15,1,00:01:16.3
23,15,2,00:01:15.6
23,15,3,00:01:17.2
23,16,1,00:01:17.2
23,17,1,00:01:16.1
23,17,2,00:01:15.7
23,17,3,00:01:17.3
23,18,1,00:01:16.3
23,18,2,00:01:16.1
23,20,1,00:01:17
23,21,1,00:01:17.8
23,22,1,00:01:16.2
23,22,2,00:01:16.5
24,1,1,00:01:16.9
24,1,2,00:01:17
24,1,3,00:01:17.9
24,2,1,00:01:18.1
24,2,2,00:01:17.8
24,2,3,00:01:19.6
24,3,1,00:01:18
24,3,2,00:01:17.9
24,3,3,00:01:18.8
24,4,1,00:01:17.4
24,4,2,00:01:17.5
24,4,3,00:01:18.7
24,5,1,00:01:17.3
24,5,2,00:01:17.7
24,5,3,00:01:19.1
24,6,1,00:01:17.6
24,6,2,00:01:18.1
24,7,1,00:01:18.9
24,8,1,00:01:17.3
24,8,2,00:01:17.4
24,8,3,00:01:18.7
24,9,1,00:01:17.5
24,9,2,00:01:17.7
24,9,3,00:01:18.5
24,10,1,00:01:18.3
24,10,2,00:01:18
24,12,1,00:01:18.5
24,12,2,00:01:18.4
24,13,1,00:01:17.2
24,13,2,00:01:17.4
24,13,3,00:01:19
24,14,1,00:01:18.2
24,14,2,00:01:18.2
24,15,1,00:01:18
24,15,2,00:01:18.3
24,16,1,00:01:19.1
24,17,1,00:01:17.6
24,17,2,00:01:17.5
24,18,1,00:01:23.6
24,20,1,\N
24,21,1,00:01:19.2
24,22,1,00:01:18.3
24,22,2,00:01:18
24,22,3,00:01:20.8
25,1,1,00:01:15.6
25,1,2,00:01:15.3
25,1,3,00:01:16.7
25,2,1,00:01:16
25,2,2,00:01:15.8
25,3,1,00:01:16.1
25,3,2,00:01:16.2
25,4,1,00:01:15.8
25,4,2,00:01:15.5
25,4,3,00:01:16.8
25,5,1,00:01:16
25,5,2,00:01:15.6
25,5,3,00:01:16.9
25,6,1,00:01:16.2
25,7,1,00:01:16.1
25,7,2,00:01:16
25,8,1,00:01:15.1
25,8,2,00:01:15.2
25,8,3,00:01:16.4
25,9,1,00:01:15.7
25,9,2,00:01:15.7
25,9,3,00:01:17
25,10,1,00:01:15.7
25,10,2,00:01:15.6
25,10,3,00:01:17.6
25,12,1,00:01:15.8
25,12,2,00:01:15.8
25,13,1,00:01:15
25,13,2,00:01:15
25,13,3,00:01:16.5
25,14,1,00:01:15.8
25,14,2,00:01:15.7
25,14,3,00:01:17.4
25,15,1,00:01:15.5
25,15,2,00:01:15.4
25,15,3,00:01:16.9
25,16,1,00:01:17.1
25,17,1,00:01:16
25,17,2,00:01:15.5
25,17,3,00:01:17.2
25,18,1,00:01:16.3
25,20,1,00:01:15.9
25,20,2,00:01:15.8
25,21,1,00:01:17
25,22,1,00:01:16.3
26,1,1,00:01:20.3
26,1,2,00:01:19.5
26,1,3,00:01:21.8
26,2,1,00:01:21
26,2,2,00:01:19.8
26,2,3,00:01:21.9
26,3,1,00:01:21.7
26,4,1,00:01:21
26,4,2,00:01:20
26,4,3,00:01:22
26,5,1,00:01:20
26,5,2,00:01:19.6
26,5,3,00:01:21
26,6,1,00:01:21.4
26,6,2,00:01:21.1
26,7,1,00:01:20.6
26,7,2,00:01:20.5
26,8,1,00:01:20.4
26,8,2,00:01:20
26,8,3,00:01:21.7
26,9,1,00:01:20.4
26,9,2,00:01:19.8
26,10,1,00:01:20.9
26,10,2,00:01:20.3
26,12,1,00:01:20.8
26,12,2,00:01:20.1
26,12,3,00:01:22.5
26,13,1,00:01:20.7
26,13,2,00:01:20.1
26,13,3,00:01:23.3
26,14,1,00:01:21.2
26,14,2,00:01:20.2
26,15,1,00:01:21.1
26,15,2,00:01:20.6
26,16,1,00:01:21.8
26,17,1,00:01:21
26,17,2,00:01:19.7
26,17,3,00:01:21.6
26,18,1,00:01:21.6
26,20,1,00:01:20.3
26,20,2,00:01:20.1
26,20,3,00:01:23.3
26,21,1,00:01:21.9
26,22,1,00:01:21.5
27,1,1,00:01:15.2
27,1,2,00:01:14.6
27,1,3,00:01:15.7
27,2,1,00:01:15.6
27,2,2,00:01:15.6
27,3,1,00:01:15.9
27,3,2,00:01:15.6
27,4,1,00:01:15.9
27,4,2,00:01:14.9
27,4,3,00:01:16.4
27,5,1,00:01:15.5
27,5,2,00:01:14.9
27,5,3,00:01:16.1
27,6,1,00:01:16.1
27,7,1,00:01:15.9
27,7,2,00:01:15.9
27,8,1,00:01:15.2
27,8,2,00:01:14.9
27,8,3,00:01:16.4
27,9,1,00:01:16
27,9,2,00:01:15.1
27,9,3,00:01:16.5
27,10,1,00:01:15.6
27,10,2,00:01:15.5
27,12,1,00:01:16.2
27,13,1,00:01:14.9
27,13,2,00:01:14.7
27,13,3,00:01:15.9
27,14,1,00:01:16
27,14,2,00:01:15.3
27,14,3,00:01:17.5
27,15,1,00:01:15.6
27,15,2,00:01:15.1
27,15,3,00:01:16.2
27,16,1,00:01:16.7
27,17,1,00:01:15.9
27,17,2,00:01:15.5
27,17,3,00:01:17
27,18,1,00:01:16
27,18,2,00:01:15.7
27,20,1,00:01:15.5
27,20,2,00:01:15.4
27,20,3,00:01:17.2
27,21,1,00:01:17
27,22,1,00:01:16.2
28,1,1,00:01:19.4
28,1,2,00:01:19.5
28,1,3,00:01:20.9
28,2,1,00:01:21
28,3,1,00:01:20.7
28,4,1,00:01:20.2
28,4,2,00:01:19.8
28,4,3,00:01:21.7
28,5,1,00:01:19.9
28,5,2,00:01:19.5
28,5,3,00:01:21.1
28,6,1,00:01:21.1
28,7,1,00:01:20.6
28,7,2,00:01:21
28,8,1,00:01:20
28,8,2,00:01:19.5
28,8,3,00:01:21.5
28,9,1,00:01:20.1
28,9,2,00:01:19.8
28,9,3,00:01:21.3
28,10,1,00:01:20
28,10,2,00:01:19.2
28,10,3,00:01:21.3
28,12,1,00:01:20.6
28,12,2,00:01:20.1
28,12,3,00:01:22.4
28,13,1,00:01:19.6
28,13,2,00:01:19.1
28,13,3,00:01:21.2
28,14,1,00:01:20.5
28,14,2,00:01:20.5
28,15,1,00:01:19.9
28,15,2,00:01:19.5
28,15,3,00:01:21.8
28,16,1,00:01:22.1
28,17,1,00:01:20.1
28,17,2,00:01:20
28,17,3,00:01:21.7
28,18,1,00:01:20.9
28,18,2,00:01:20.3
28,20,1,00:01:20.2
28,20,2,00:01:20.1
28,21,1,00:01:21.7
28,22,1,00:01:21.3
29,1,1,00:01:38.5
29,1,2,00:01:38
29,1,3,00:01:39.2
29,2,1,00:01:38.7
29,2,2,00:01:37.9
29,2,3,00:01:40.6
29,3,1,00:01:38.6
29,3,2,00:01:38.3
29,3,3,00:01:40.7
29,4,1,00:01:38.3
29,4,2,00:01:38.4
29,5,1,00:01:38.7
29,5,2,00:01:38.1
29,5,3,00:01:39.9
29,6,1,00:01:38.7
29,6,2,00:01:38.4
29,7,1,00:01:38.6
29,7,2,00:01:38.4
29,7,3,00:01:40.8
29,8,1,00:01:38.7
29,8,2,00:01:38.2
29,8,3,00:01:39.5
29,9,1,00:01:38.3
29,9,2,00:01:38.1
29,9,3,00:01:39.4
29,10,1,00:01:38.5
29,10,2,00:01:38.5
29,12,1,00:01:38.8
29,12,2,00:01:38.7
29,13,1,00:01:38.2
29,13,2,00:01:37.9
29,13,3,00:01:39
29,14,1,00:01:39.2
29,15,1,00:01:37.9
29,15,2,00:01:37.9
29,15,3,00:01:40.3
29,16,1,00:01:39.9
29,17,1,00:01:38.6
29,17,2,00:01:38.5
29,18,1,00:01:38.9
29,20,1,00:01:38.1
29,20,2,00:01:37.8
29,20,3,00:01:40.1
29,21,1,00:01:39.3
29,22,1,00:01:39.8
30,1,1,00:01:46.9
30,1,2,00:01:46.1
30,1,3,00:01:47.3
30,2,1,00:01:47.4
30,2,2,00:01:46.3
30,2,3,00:01:48.3
30,3,1,00:01:47.5
30,3,2,00:01:47.4
30,4,1,00:01:47.2
30,4,2,00:01:46.5
30,4,3,00:01:48.5
30,5,1,00:01:46.8
30,5,2,00:01:46
30,5,3,00:01:47.8
30,6,1,00:01:48.3
30,7,1,00:01:46.8
30,7,2,00:01:46.5
30,7,3,00:01:49
30,8,1,00:01:47
30,8,2,00:01:46.3
30,8,3,00:01:48
30,9,1,00:01:47.1
30,9,2,00:01:46.5
30,9,3,00:01:48.8
30,10,1,00:01:47.4
30,10,2,00:01:47
30,12,1,00:01:47.1
30,12,2,00:01:47
30,13,1,00:01:46.9
30,13,2,00:01:46.4
30,13,3,00:01:47.7
30,14,1,00:01:47.1
30,14,2,00:01:47
30,15,1,00:01:47.4
30,15,2,00:01:46.9
30,16,1,00:01:48.2
30,17,1,00:01:47.3
30,17,2,00:01:46.8
30,17,3,00:01:48.7
30,18,1,00:01:48.2
30,20,1,00:01:47.2
30,20,2,00:01:46.8
30,20,3,00:01:50.3
30,21,1,00:01:48.4
30,22,1,00:01:48.2
31,1,1,00:01:35.4
31,1,2,00:01:39.3
31,2,1,00:01:35.7
31,2,2,00:01:36.6
31,2,3,00:01:39.9
31,3,1,00:01:35.5
31,3,2,00:01:35.9
31,3,3,00:01:38.8
31,4,1,00:01:36.3
31,4,2,00:01:36.5
31,4,3,00:01:39.8
31,5,1,00:01:35.2
31,5,2,00:01:35.8
31,5,3,00:01:37.6
31,6,1,00:01:36.7
31,7,1,00:01:35.5
31,7,2,00:01:36.2
31,7,3,00:01:38.4
31,8,1,00:01:36
31,8,2,00:01:37.5
31,9,1,00:01:35.6
31,9,2,00:01:36.7
31,10,1,00:01:35.7
31,10,2,00:01:36.5
31,10,3,00:01:39.8
31,12,1,00:01:36.6
31,13,1,00:01:35.5
31,13,2,00:01:36.7
31,13,3,00:01:38.9
31,14,1,00:01:36.5
31,14,2,00:01:37.3
31,15,1,00:01:35.9
31,15,2,00:01:36
31,15,3,00:01:39.2
31,16,1,00:01:37.4
31,17,1,00:01:36
31,17,2,00:01:36.3
31,17,3,00:01:38.1
31,18,1,00:01:37
31,20,1,00:01:35.5
31,20,2,00:01:35.8
31,20,3,00:01:37.6
31,21,1,00:01:36.3
31,21,2,00:01:36.7
31,22,1,00:01:36.5
32,1,1,00:01:44.5
32,1,2,00:01:44.9
32,1,3,00:01:45.5
32,2,1,00:01:45.5
32,2,2,00:01:44.5
32,2,3,00:01:46
32,3,1,00:01:45.1
32,3,2,00:01:44.4
32,3,3,00:01:46.6
32,4,1,00:01:45
32,5,1,00:01:44.3
32,5,2,00:01:44.2
32,5,3,00:01:45.9
32,6,1,00:01:45.1
32,6,2,00:01:44.8
32,6,3,00:01:47.5
32,7,1,00:01:46.4
32,8,1,00:01:44.3
32,8,2,00:01:44.2
32,8,3,00:01:45.6
32,9,1,00:01:44.7
32,9,2,00:01:44.5
32,9,3,00:01:45.8
32,10,1,00:01:45.2
32,10,2,00:01:44.4
32,10,3,00:01:46.3
32,12,1,00:01:46
32,13,1,00:01:44.5
32,13,2,00:01:44
32,13,3,00:01:44.8
32,14,1,00:01:46
32,14,2,00:01:45.3
32,15,1,00:01:45.6
32,15,2,00:01:45
32,16,1,00:01:47.9
32,17,1,00:01:45.5
32,17,2,00:01:45.2
32,18,1,00:01:45.7
32,18,2,00:01:45.1
32,20,1,00:01:45
32,20,2,00:01:44.3
32,20,3,00:01:46.2
32,21,1,\N
32,22,1,00:01:46.6
33,1,1,00:01:18.1
33,1,2,00:01:17.5
33,1,3,00:01:18.4
33,2,1,00:01:18.8
33,3,1,00:01:18.7
33,3,2,00:01:18.7
33,4,1,00:01:18.3
33,4,2,00:01:17.9
33,4,3,00:01:18.9
33,5,1,00:01:18.2
33,5,2,00:01:17.4
33,5,3,00:01:18.8
33,6,1,00:01:18.6
33,6,2,00:01:18.6
33,7,1,00:01:18.6
33,7,2,00:01:18.1
33,7,3,00:01:20.2
33,8,1,00:01:18.2
33,8,2,00:01:17.7
33,8,3,00:01:18.6
33,9,1,00:01:18.7
33,9,2,00:01:17.9
33,9,3,00:01:19
33,10,1,00:01:17.9
33,10,2,00:01:17.7
33,10,3,00:01:19.1
33,12,1,00:01:18.3
33,12,2,00:01:18.3
33,13,1,00:01:18.1
33,13,2,00:01:17.3
33,13,3,00:01:18.9
33,14,1,00:01:18.3
33,14,2,00:01:18.2
33,15,1,00:01:18.5
33,15,2,00:01:17.5
33,15,3,00:01:19
33,16,1,00:01:19.2
33,17,1,00:01:18.4
33,17,2,00:01:18.4
33,18,1,00:01:19.1
33,20,1,00:01:18.6
33,20,2,00:01:17.7
33,20,3,00:01:19.6
33,21,1,00:01:19.9
33,22,1,00:01:18.9
34,1,1,00:01:35.6
34,1,2,00:01:34.9
34,1,3,00:01:36.3
34,2,1,00:01:36.2
34,2,2,00:01:35.4
34,2,3,00:01:37.2
34,3,1,00:01:36.4
34,3,2,00:01:36.2
34,4,1,00:01:35.8
34,4,2,00:01:35.5
34,4,3,00:01:36.9
34,5,1,00:01:35.6
34,5,2,00:01:35.2
34,5,3,00:01:36.9
34,6,1,00:01:36.9
34,7,1,00:01:36.2
34,7,2,00:01:35.5
34,7,3,00:01:38.9
34,8,1,00:01:36
34,8,2,00:01:35.4
34,8,3,00:01:36.6
34,9,1,00:01:36.5
34,9,2,00:01:35.8
34,10,1,00:01:36.2
34,10,2,00:01:35.9
34,12,1,00:01:36
34,12,2,00:01:35.7
34,13,1,00:01:36
34,13,2,00:01:35.1
34,13,3,00:01:36.9
34,14,1,00:01:36.7
34,15,1,00:01:36.1
34,15,2,00:01:35.7
34,15,3,00:01:37.9
34,16,1,00:01:37.7
34,17,1,00:01:36.2
34,17,2,00:01:35.7
34,17,3,00:01:37.1
34,18,1,00:01:37.1
34,20,1,00:01:35.8
34,20,2,00:01:35.4
34,20,3,00:01:37.7
34,21,1,00:01:37.7
34,22,1,00:01:36.6
34,22,2,00:01:36.1
35,1,1,00:01:12.2
35,1,2,00:01:11.9
35,1,3,00:01:12.8
35,2,1,00:01:12.4
35,2,2,00:01:12
35,2,3,00:01:13.3
35,3,1,00:01:13
35,4,1,00:01:12.2
35,4,2,00:01:12.1
35,4,3,00:01:13
35,5,1,00:01:12.4
35,5,2,00:01:11.8
35,5,3,00:01:12.9
35,6,1,00:01:12.8
35,7,1,00:01:12.5
35,7,2,00:01:12.1
35,7,3,00:01:14.1
35,8,1,00:01:12.1
35,8,2,00:01:11.9
35,8,3,00:01:12.8
35,9,1,00:01:12.4
35,9,2,00:01:12.3
35,10,1,00:01:12.2
35,10,2,00:01:11.9
35,10,3,00:01:14.2
35,12,1,00:01:12.3
35,12,2,00:01:12.1
35,13,1,00:01:11.8
35,13,2,00:01:11.9
35,13,3,00:01:12.4
35,14,1,00:01:12.7
35,14,2,00:01:12.7
35,15,1,00:01:12.2
35,15,2,00:01:12.1
35,15,3,00:01:12.7
35,16,1,00:01:13.5
35,17,1,00:01:12.4
35,17,2,00:01:12.3
35,18,1,00:01:12.8
35,20,1,00:01:12.4
35,20,2,00:01:11.8
35,20,3,00:01:13.1
35,21,1,00:01:13.4
35,22,1,00:01:12.5
35,22,2,00:01:13.1
36,1,1,00:01:26.7
36,1,2,00:01:25.6
36,1,3,00:01:26.8
36,2,1,00:01:26.9
36,2,2,00:01:25.4
36,2,3,00:01:26.6
36,3,1,00:01:27.6
36,3,2,00:01:26.9
36,4,1,00:01:26.7
36,4,2,00:01:25.3
36,4,3,00:01:26.5
36,5,1,00:01:27.5
36,5,2,00:01:27
36,8,1,00:01:26.6
36,8,2,00:01:25.6
36,8,3,00:01:26.1
36,9,1,00:01:26.7
36,9,2,00:01:25.9
36,9,3,00:01:27.3
36,11,1,00:01:27.4
36,11,2,00:01:26.8
36,11,3,00:01:28.9
36,13,1,00:01:26.7
36,14,1,00:01:28.6
36,15,1,00:01:27
36,15,2,00:01:26.7
36,15,3,00:01:28.4
36,16,1,00:01:29.3
36,17,1,00:01:27
36,17,2,00:01:26.6
36,17,3,00:01:27.9
36,18,1,00:01:27.5
36,18,2,00:01:27.3
36,19,1,00:01:27
36,19,2,00:01:26.9
36,21,1,00:01:27.3
36,21,2,00:01:25.9
36,21,3,00:01:27.6
36,22,1,00:01:27.7
36,23,1,00:01:27.3
36,23,2,00:01:26.7
36,23,3,00:01:28.7
36,24,1,00:01:29.3
36,25,1,00:01:27.5
36,25,2,00:01:27.4
36,26,1,00:01:28.3
36,27,1,00:01:31.9
37,1,1,00:01:35
37,1,2,00:01:34.7
37,1,3,00:01:36
37,2,1,00:01:35.6
37,2,2,00:01:35.2
37,2,3,00:01:36.5
37,3,1,00:01:35.8
37,3,2,00:01:35.4
37,3,3,00:01:36.8
37,4,1,00:01:34.9
37,4,2,00:01:34.1
37,4,3,00:01:35.3
37,5,1,00:01:36.1
37,5,2,00:01:35.6
37,8,1,00:01:35.1
37,8,2,00:01:34.7
37,8,3,00:01:35.5
37,9,1,00:01:35.3
37,9,2,00:01:34.7
37,9,3,00:01:36.8
37,11,1,00:01:36.4
37,11,2,00:01:35.9
37,13,1,00:01:35.3
37,13,2,00:01:34.5
37,13,3,00:01:35
37,14,1,00:01:35.7
37,14,2,00:01:35.8
37,15,1,00:01:35.7
37,15,2,00:01:35.3
37,15,3,00:01:36.9
37,16,1,00:01:38.4
37,17,1,00:01:35.7
37,17,2,00:01:35.6
37,17,3,00:01:37.3
37,18,1,00:01:35.9
37,18,2,00:01:36.1
37,19,1,00:01:36.8
37,21,1,00:01:35.9
37,21,2,00:01:35.7
37,22,1,00:01:36.8
37,23,1,00:01:35.7
37,23,2,00:01:35.6
37,23,3,00:01:37.1
37,24,1,00:01:36.1
37,24,2,00:01:36.1
37,25,1,00:01:37.3
37,26,1,00:01:36.6
37,27,1,00:01:38.3
38,1,1,00:01:32.6
38,1,2,00:01:31.8
38,1,3,00:01:32.9
38,2,1,00:01:33.2
38,2,2,00:01:32.2
38,2,3,00:01:33.4
38,3,1,00:01:33.3
38,3,2,00:01:32.8
38,3,3,00:01:34.4
38,4,1,00:01:33
38,4,2,00:01:32.2
38,4,3,00:01:33.2
38,5,1,00:01:33.5
38,5,2,00:01:32.9
38,8,1,00:01:33.2
38,8,2,00:01:31.8
38,8,3,00:01:33.1
38,9,1,00:01:33.3
38,9,2,00:01:32.3
38,9,3,00:01:33.7
38,11,1,00:01:34
38,13,1,00:01:32.4
38,13,2,00:01:31.4
38,13,3,00:01:32.7
38,14,1,00:01:35.3
38,15,1,00:01:33.2
38,15,2,00:01:32.4
38,15,3,00:01:34.2
38,16,1,00:01:35.3
38,17,1,00:01:33.5
38,17,2,00:01:32.8
38,17,3,00:01:34.1
38,18,1,00:01:34
38,18,2,00:01:33.7
38,19,1,00:01:33.3
38,19,2,00:01:33.1
38,21,1,00:01:33.6
38,21,2,00:01:32.9
38,21,3,00:01:34.1
38,22,1,00:01:33.8
38,22,2,00:01:33.6
38,23,1,00:01:33.9
38,23,2,00:01:33.3
38,24,1,00:01:34
38,25,1,00:01:33.8
38,25,2,00:01:32.9
38,26,1,00:01:34.3
38,27,1,00:01:35.5
39,1,1,00:01:21.1
39,1,2,00:01:20.7
39,1,3,00:01:21.8
39,2,1,00:01:21.6
39,2,2,00:01:21.1
39,2,3,00:01:22.4
39,3,1,00:01:21.9
39,3,2,00:01:22
39,4,1,00:01:21.6
39,4,2,00:01:20.8
39,4,3,00:01:21.5
39,5,1,00:01:21.8
39,5,2,00:01:21.6
39,5,3,00:01:22.6
39,8,1,00:01:21.8
39,8,2,00:01:20.7
39,8,3,00:01:21.7
39,9,1,00:01:21.9
39,9,2,00:01:21.4
39,9,3,00:01:22.3
39,11,1,00:01:22.1
39,11,2,00:01:22.1
39,13,1,00:01:21.4
39,13,2,00:01:20.6
39,13,3,00:01:21.4
39,14,1,00:01:22.5
39,14,2,00:01:21.5
39,14,3,00:01:22.7
39,15,1,00:01:22.5
39,15,2,00:01:21.6
39,15,3,00:01:22.3
39,16,1,00:01:23.8
39,17,1,00:01:23.4
39,18,1,00:01:22.5
39,18,2,00:01:22.1
39,19,1,00:01:22.3
39,21,1,00:01:22.1
39,21,2,00:01:21.7
39,21,3,00:01:22.9
39,22,1,00:01:22.5
39,22,2,00:01:22.1
39,23,1,00:01:22.7
39,24,1,00:01:22.5
39,25,1,00:01:22.8
39,26,1,\N
39,27,1,00:01:24
40,1,1,00:01:15.7
40,1,2,00:01:15.5
40,1,3,00:01:15.9
40,2,1,00:01:17.4
40,2,2,00:01:15.7
40,2,3,00:01:16.8
40,3,1,00:01:16.9
40,3,2,00:01:16.1
40,3,3,00:01:16.4
40,4,1,00:01:16.1
40,4,2,00:01:15.4
40,4,3,00:01:15.7
40,5,1,00:01:17.8
40,5,2,00:01:17.1
40,8,1,00:01:16.3
40,9,1,00:01:17.6
40,9,2,00:01:15.6
40,9,3,00:01:17
40,11,1,00:01:18.6
40,13,1,00:01:16.8
40,13,2,00:01:16
40,13,3,00:01:16
40,14,1,00:01:17.2
40,14,2,00:01:16.3
40,15,1,00:01:17.7
40,15,2,00:01:17
40,16,1,00:01:18.4
40,17,1,00:01:17.8
40,17,2,00:01:16.4
40,17,3,00:01:16.8
40,18,1,00:01:17.3
40,18,2,00:01:16.5
40,18,3,00:01:17.9
40,19,1,00:01:18.3
40,21,1,00:01:17.6
40,21,2,00:01:16.1
40,21,3,00:01:16.3
40,22,1,00:01:17.2
40,22,2,00:01:16.5
40,22,3,00:01:17.5
40,23,1,00:01:18.5
40,24,1,00:01:16.7
40,24,2,00:01:16.7
40,25,1,00:01:17.9
40,25,2,00:01:16.7
40,26,1,00:01:18.4
40,27,1,\N
41,1,1,00:01:16.6
41,1,2,00:01:15.5
41,1,3,00:01:15.7
41,2,1,00:01:17
41,2,2,00:01:16
41,2,3,00:01:16.3
41,3,1,00:01:17
41,3,2,00:01:16.2
41,3,3,00:01:16.9
41,4,1,00:01:16.6
41,4,2,00:01:15.5
41,4,3,00:01:16.2
41,5,1,00:01:17.8
41,8,1,00:01:16.5
41,8,2,00:01:16.6
41,8,3,00:01:16.4
41,9,1,00:01:17.3
41,9,2,00:01:16.4
41,9,3,00:01:17
41,11,1,00:01:17.5
41,11,2,00:01:16.7
41,13,1,00:01:16.8
41,13,2,00:01:16.1
41,13,3,00:01:16.6
41,14,1,00:01:17.4
41,14,2,00:01:17.3
41,15,1,00:01:17.3
41,15,2,00:01:16.6
41,15,3,00:01:17.7
41,16,1,00:01:18.5
41,17,1,00:01:17.3
41,17,2,00:01:16.3
41,17,3,00:01:16.9
41,18,1,00:01:17.5
41,18,2,00:01:17.5
41,19,1,00:01:17.5
41,21,1,00:01:16.8
41,21,2,00:01:16.3
41,21,3,00:01:17.2
41,22,1,00:01:17
41,22,2,00:01:17.1
41,23,1,00:01:17.6
41,24,1,00:01:17.5
41,24,2,00:01:16.8
41,25,1,00:01:18.1
41,26,1,00:01:17.4
41,26,2,00:01:17.6
41,27,1,00:01:19.2
42,1,1,00:01:12.6
42,1,2,00:01:12.1
42,1,3,00:01:12.3
42,2,1,00:01:12.5
42,2,2,00:01:12.2
42,2,3,00:01:12.8
42,3,1,00:01:13.1
42,3,2,00:01:13.1
42,4,1,00:01:12.4
42,4,2,00:01:11.9
42,4,3,00:01:12.5
42,5,1,00:01:13
42,5,2,00:01:12.6
42,5,3,00:01:13.3
42,8,1,00:01:12.7
42,8,2,00:01:12.1
42,8,3,00:01:12.8
42,11,1,00:01:13.5
42,13,1,00:01:12.7
42,13,2,00:01:12.2
42,13,3,00:01:12.7
42,14,1,00:01:13.4
42,14,2,00:01:12.9
42,15,1,00:01:13.2
42,15,2,00:01:12.8
42,15,3,00:01:13.8
42,16,1,00:01:14.1
42,17,1,00:01:13.4
42,17,2,00:01:12.8
42,17,3,00:01:13.9
42,18,1,00:01:13.3
42,18,2,00:01:13
42,19,1,00:01:13.2
42,19,2,00:01:13.3
42,20,1,00:01:12.7
42,20,2,00:01:12.6
42,20,3,00:01:13.5
42,21,1,00:01:13.2
42,21,2,00:01:12.6
42,21,3,00:01:14
42,22,1,00:01:13.2
42,22,2,00:01:13.2
42,23,1,00:01:12.9
42,23,2,00:01:12.9
42,24,1,00:01:13.5
42,25,1,00:01:13.4
42,26,1,00:01:13.7
42,27,1,00:01:14.6
43,1,1,00:01:14.8
43,1,2,00:01:14.8
43,1,3,00:01:15.1
43,2,1,00:01:15.8
43,2,2,00:01:15.1
43,2,3,00:01:15.9
43,3,1,00:01:16.1
43,3,2,00:01:15.3
43,3,3,00:01:16.3
43,4,1,00:01:15.3
43,4,2,00:01:15.1
43,5,1,00:01:15.5
43,5,2,00:01:15.3
43,5,3,00:01:15.8
43,8,1,00:01:14.9
43,8,2,00:01:14.8
43,8,3,00:01:15.3
43,9,1,00:01:15.8
43,9,2,00:01:15.1
43,9,3,00:01:15.5
43,11,1,00:01:16.2
43,13,1,00:01:15.3
43,13,2,00:01:14.8
43,13,3,00:01:15
43,14,1,00:01:15.9
43,15,1,00:01:16.1
43,15,2,00:01:15.4
43,15,3,00:01:15.9
43,16,1,00:01:17.9
43,17,1,00:01:15.7
43,17,2,00:01:15.8
43,18,1,00:01:16.1
43,18,2,00:01:15.6
43,19,1,00:01:16.4
43,21,1,00:01:16
43,21,2,00:01:15.2
43,21,3,00:01:15.7
43,22,1,00:01:16.1
43,22,2,00:01:15.8
43,23,1,00:01:15.8
43,23,2,00:01:15.5
43,24,1,00:01:16.1
43,25,1,00:01:16.2
43,26,1,00:01:16
43,26,2,00:01:16
43,27,1,00:01:17.8
44,1,1,00:01:19.9
44,1,2,00:01:19.4
44,1,3,00:01:20
44,2,1,00:01:20.5
44,2,2,00:01:20.2
44,2,3,00:01:20.9
44,3,1,00:01:21.2
44,4,1,00:01:19.3
44,4,2,00:01:19.2
44,4,3,00:01:20.1
44,5,1,00:01:20.6
44,5,2,00:01:20.1
44,5,3,00:01:20.7
44,8,1,00:01:19.8
44,8,2,00:01:19.3
44,8,3,00:01:20.1
44,9,1,00:01:20.3
44,9,2,00:01:20.1
44,9,3,00:01:20.4
44,11,1,00:01:22
44,13,1,00:01:19.8
44,13,2,00:01:19.4
44,13,3,00:01:20.3
44,14,1,00:01:21.2
44,14,2,00:01:20.3
44,15,1,00:01:21.2
44,15,2,00:01:20.1
44,15,3,00:01:21.2
44,16,1,00:01:22
44,17,1,00:01:20.6
44,17,2,00:01:20.2
44,18,1,00:01:21.3
44,19,1,00:01:21.4
44,21,1,00:01:20.8
44,21,2,00:01:20
44,21,3,00:01:20.8
44,22,1,00:01:21.2
44,22,2,00:01:20.4
44,23,1,00:01:20.5
44,23,2,00:01:19.9
44,23,3,00:01:20.5
44,24,1,00:01:21.2
44,24,2,00:01:20.8
44,25,1,00:01:20.8
44,25,2,00:01:20.3
44,26,1,00:01:20.8
44,26,2,00:01:20.5
44,27,1,00:01:22.6
45,1,1,00:01:31.6
45,1,2,00:01:31.2
45,1,3,00:01:33.8
45,2,1,00:01:31.9
45,2,2,00:01:31.7
45,2,3,00:01:31.8
45,3,1,00:01:32.1
45,3,2,00:01:32
45,4,1,00:01:31.1
45,4,2,00:01:31
45,4,3,00:01:31.7
45,5,1,00:01:32.6
45,5,2,00:01:31.8
45,5,3,00:01:32.5
45,8,1,00:01:31.5
45,8,2,00:01:31.2
45,8,3,00:01:31.5
45,9,1,00:01:32
45,9,2,00:01:31.4
45,9,3,00:01:32.1
45,11,1,00:01:32.7
45,11,2,00:01:32.8
45,13,1,00:01:31.4
45,13,2,00:01:30.9
45,13,3,00:01:31.8
