raceId,constructorId,position,points,pointsTotal,wins
684,170,8,\N,6,0
684,11,9,1,5,0
684,191,1,6,33,2
684,183,11,0,2,0
685,194,10,\N,3,0
685,6,4,4,19,0
685,66,5,0,11,0
685,176,8,\N,6,0
685,183,11,\N,2,0
685,191,1,9,42,3
685,11,7,3,8,0
685,170,9,\N,6,0
685,167,2,2,21,1
686,190,5,4,13,1
686,180,2,3,22,2
686,176,8,0,6,0
686,6,4,1,20,0
686,194,10,0,3,0
686,66,6,2,13,0
686,167,3,0,21,1
686,170,9,0,6,0
686,11,7,\N,8,0
686,191,1,9,51,4
686,183,11,\N,2,0
687,190,7,0,13,1
687,180,2,4,26,2
687,176,8,\N,6,0
687,6,4,0,20,0
687,194,10,0,3,0
687,66,6,2,15,0
687,167,3,3,24,1
687,170,9,\N,6,0
687,11,5,9,17,1
687,191,1,6,57,4
687,183,11,\N,2,0
688,190,7,0,13,1
688,180,2,9,35,3
688,176,8,\N,6,0
688,6,4,0,20,0
688,194,10,0,3,0
688,66,6,0,15,0
688,167,3,3,27,1
688,170,9,\N,6,0
688,11,5,0,17,1
688,191,1,4,61,4
688,183,11,\N,2,0
689,190,7,\N,13,1
689,180,2,9,44,4
689,176,8,0,6,0
689,6,5,0,20,0
689,194,10,0,3,0
689,66,6,2,17,0
689,167,3,1,28,1
689,170,9,\N,6,0
689,11,4,3,20,1
689,191,1,6,63,4
689,183,11,\N,2,0
690,66,1,9,9,1
690,6,2,6,6,0
690,167,3,0,0,0
690,187,9,0,0,0
691,6,1,9,15,1
691,167,3,6,6,0
691,189,5,0,0,0
691,183,9,0,0,0
692,6,1,6,21,1
692,167,4,3,9,0
692,189,5,2,2,0
692,66,3,0,9,1
693,6,2,\N,21,1
693,167,4,2,11,0
693,91,13,0,0,0
693,188,8,1,1,0
693,192,10,0,0,0
694,6,2,1,22,1
694,167,4,0,11,0
694,188,9,\N,1,0
695,6,2,1,23,1
695,167,4,6,17,0
695,188,9,\N,1,0
695,192,11,0,0,0
696,190,14,0,0,0
696,11,12,0,0,0
696,6,2,9,31,2
696,167,4,3,20,0
696,188,10,\N,1,0
697,187,8,2,2,0
697,190,14,0,0,0
697,11,13,0,0,0
697,6,2,0,31,2
697,188,11,\N,1,0
698,187,9,0,2,0
698,190,14,0,0,0
698,11,8,3,3,0
698,167,3,9,30,1
699,172,1,9,9,1
699,6,2,6,6,0
699,170,4,2,2,0
699,181,5,0,0,0
699,183,6,0,0,0
699,182,7,0,0,0
700,66,1,9,13,1
700,6,2,6,12,0
700,170,4,2,4,0
701,66,1,6,19,1
701,183,5,3,3,0
702,66,2,6,25,1
702,170,4,0,8,0
703,66,2,6,31,1
703,6,3,4,20,0
703,183,5,1,7,0
704,66,2,6,37,1
704,170,5,0,8,0
705,66,2,6,39,1
705,183,4,4,15,0
706,66,2,9,42,2
706,6,3,3,24,0
706,183,4,4,19,0
707,66,2,9,45,3
707,170,5,1,14,0
690,181,5,0,0,0
708,66,2,0,45,3
708,183,3,6,27,0
709,66,1,9,9,1
709,94,7,0,0,0
709,170,3,2,2,0
709,183,5,0,0,0
710,172,1,9,13,1
710,66,2,3,12,1
710,95,9,0,0,0
710,181,7,0,0,0
711,172,1,9,22,2
711,66,2,3,15,1
712,66,2,6,21,1
712,94,7,0,0,0
712,181,8,0,0,0
712,170,4,1,9,0
713,172,1,9,34,3
713,66,2,6,27,1
713,94,7,0,0,0
713,181,8,0,0,0
714,11,9,0,0,0
714,66,2,6,33,1
715,172,2,0,34,3
715,94,8,2,2,0
716,96,11,0,0,0
716,11,9,0,0,0
716,66,2,3,36,1
699,51,8,0,0,0
699,176,9,0,0,0
717,11,9,0,0,0
710,170,5,0,2,0
710,176,4,2,3,0
719,95,11,0,0,0
719,92,9,0,0,0
719,54,8,0,0,0
719,176,5,0,0,0
719,172,4,1,1,0
719,6,3,3,3,0
719,170,2,4,4,0
710,183,6,1,1,0
710,6,3,6,6,0
709,176,4,1,1,0
720,94,11,0,0,0
720,95,6,1,1,0
720,6,5,0,3,0
720,176,8,0,0,0
720,26,9,0,0,0
709,172,2,4,4,0
721,94,6,3,3,0
721,170,3,0,10,0
721,95,7,0,1,0
721,172,1,9,19,2
721,176,8,0,0,0
722,86,12,0,0,0
722,170,2,6,16,0
722,66,3,0,14,1
722,6,5,0,7,0
722,172,1,9,28,3
723,86,13,0,0,0
723,97,12,0,0,0
723,94,6,0,3,0
723,170,3,0,16,0
723,95,8,0,1,0
723,6,5,6,13,0
723,172,1,9,37,4
724,97,12,0,0,0
724,94,8,\N,3,0
724,66,2,4,22,1
724,6,3,9,22,1
724,172,1,6,43,4
725,179,16,0,0,0
725,173,17,0,0,0
725,167,14,0,0,0
725,94,6,3,6,0
725,66,2,6,28,1
725,95,7,0,4,0
709,6,6,0,0,0
726,98,10,0,0,0
726,170,4,0,21,0
726,95,7,1,5,0
727,94,6,\N,6,0
727,66,2,4,36,2
729,26,7,0,0,0
729,99,6,0,0,0
729,95,5,1,1,0
729,170,4,2,2,0
729,6,3,4,4,0
730,175,9,0,0,0
730,176,8,0,0,0
730,26,5,3,3,0
730,170,1,9,11,1
730,6,3,6,10,0
731,176,8,0,0,0
731,26,5,2,5,0
731,95,6,0,3,0
731,6,3,4,14,0
731,172,2,9,15,1
709,92,8,0,0,0
720,66,1,3,12,1
732,32,10,0,0,0
732,87,7,0,0,0
732,176,8,0,0,0
732,26,6,2,7,0
720,34,4,4,4,0
733,97,12,0,0,0
733,26,5,6,13,0
733,99,7,0,0,0
733,95,6,0,12,1
734,34,12,0,0,0
734,100,8,0,0,0
734,97,13,0,0,0
734,26,4,6,19,0
734,170,3,2,23,1
719,26,6,0,0,0
719,34,7,0,0,0
735,174,15,0,0,0
735,86,16,0,0,0
735,97,13,0,0,0
735,172,2,0,27,2
736,34,7,3,3,0
719,86,10,0,0,0
719,66,1,9,9,1
737,178,13,0,0,0
737,89,12,0,0,0
737,176,8,\N,1,0
740,66,6,0,0,0
739,66,6,0,0,0
738,172,1,9,9,1
733,6,4,0,14,0
733,172,1,9,24,2
732,170,2,6,17,1
732,95,5,9,12,1
733,66,2,3,23,1
741,99,7,0,0,0
741,174,8,0,0,0
741,101,9,0,0,0
732,6,4,\N,14,0
732,172,3,0,15,1
732,66,1,4,20,1
731,170,4,0,11,1
742,97,7,0,0,0
742,99,8,0,0,0
742,66,5,0,1,0
715,11,9,0,0,0
731,66,1,6,16,1
743,103,10,0,0,0
733,176,9,0,0,0
744,174,11,0,0,0
744,101,12,0,0,0
730,95,6,2,3,0
729,66,1,9,9,1
729,172,2,6,6,0
730,66,2,1,10,1
730,172,4,0,6,0
734,6,6,1,15,0
733,170,3,4,21,1
745,66,5,4,7,0
745,170,4,3,14,0
745,95,3,6,22,0
755,106,9,0,0,0
762,117,5,0,0,0
760,123,12,0,0,0
760,118,11,0,0,0
763,117,5,0,0,0
759,105,6,0,0,0
759,32,4,0,3,0
759,66,3,\N,8,1
759,167,5,0,0,0
758,117,7,0,0,0
754,95,7,1,1,0
756,105,7,0,0,0
728,89,13,0,0,0
728,180,15,0,0,0
728,51,16,0,0,0
728,167,14,0,0,0
728,170,5,3,25,0
727,95,7,0,5,0
727,6,3,0,24,1
727,176,8,0,4,0
726,6,3,2,24,1
726,172,1,4,51,5
726,176,8,0,4,0
725,6,3,0,22,1
725,172,1,9,51,5
724,176,7,2,4,0
724,26,9,0,0,0
724,54,11,0,0,0
723,26,9,0,0,0
723,54,11,0,0,0
722,176,7,1,1,0
722,34,4,3,13,0
721,26,10,0,0,0
721,54,11,0,0,0
720,54,10,0,0,0
720,92,7,0,0,0
734,172,2,3,27,2
734,66,1,9,31,2
745,6,1,\N,45,5
745,172,2,9,35,3
744,175,9,0,0,0
744,173,8,0,0,0
744,99,10,0,0,0
744,66,5,2,3,0
743,66,5,0,1,0
743,167,6,0,0,0
743,170,4,2,10,0
743,95,3,0,11,0
742,167,6,0,0,0
742,170,4,4,9,0
742,95,3,2,11,0
741,66,5,1,1,0
741,167,6,0,0,0
740,167,5,0,0,0
738,6,2,6,6,0
738,95,3,2,2,0
755,95,7,\N,1,0
755,171,6,0,3,0
755,6,3,\N,26,1
755,105,11,0,0,0
755,170,1,4,48,6
755,32,2,8,34,2
755,66,4,2,8,0
755,167,5,0,3,0
754,32,2,\N,28,1
754,171,6,3,3,0
754,101,11,0,0,0
754,105,10,0,0,0
754,104,8,0,0,0
754,66,4,\N,6,0
754,167,5,0,3,0
754,6,3,8,26,1
754,170,1,0,48,6
753,66,4,0,6,0
753,170,1,8,48,6
753,32,2,4,28,1
753,6,3,3,19,0
753,167,5,0,3,0
752,171,10,0,0,0
752,6,3,1,16,0
752,101,9,0,0,0
752,170,1,8,46,5
752,32,2,6,25,1
752,66,4,0,6,0
752,167,5,0,3,0
752,117,6,0,0,0
751,118,11,0,0,0
751,171,9,0,0,0
751,106,8,0,0,0
751,170,1,8,38,4
751,6,3,0,15,0
751,167,5,0,3,0
751,32,2,2,19,1
750,106,8,0,0,0
750,6,3,3,15,0
749,106,10,0,0,0
749,66,4,4,6,0
749,170,1,8,22,2
749,32,2,6,15,1
749,6,3,2,12,0
749,117,8,0,0,0
748,6,2,\N,10,0
748,167,4,\N,3,0
748,32,3,\N,9,1
748,170,1,\N,14,1
748,66,5,\N,2,0
747,106,9,0,0,0
747,6,2,4,10,0
747,171,10,0,0,0
747,170,1,6,14,1
747,66,5,2,2,0
747,101,8,0,0,0
746,105,7,0,0,0
746,104,6,0,0,0
746,66,5,0,0,0
746,167,3,3,3,0
746,32,4,1,1,0
746,170,1,8,8,1
746,6,2,8,6,0
736,176,8,1,1,0
736,170,3,4,27,1
735,176,8,0,0,0
735,66,1,9,37,3
758,95,6,0,0,0
758,32,4,3,3,0
758,66,2,8,8,1
758,6,3,2,8,0
758,170,1,6,14,1
775,32,6,0,3,0
775,118,1,9,48,6
756,95,6,0,0,0
756,32,5,0,0,0
756,66,4,0,0,0
756,167,3,0,0,0
756,6,2,6,6,0
756,170,1,8,8,1
757,6,2,\N,6,0
757,170,1,\N,8,1
775,66,4,5,18,0
775,105,5,0,6,0
774,87,3,2,31,2
774,6,2,6,40,2
774,105,5,0,6,0
774,66,4,0,15,0
774,32,6,0,3,0
774,118,1,8,46,5
773,87,3,0,29,2
737,172,2,2,36,3
737,6,6,\N,18,0
735,177,17,0,0,0
735,6,5,3,18,0
759,6,2,8,16,1
759,170,1,4,18,1
773,66,4,3,15,0
773,32,6,0,3,0
773,118,1,8,41,4
760,101,10,0,0,0
760,169,8,0,0,0
760,117,5,0,0,0
760,105,7,0,0,0
773,105,5,0,6,0
773,6,2,6,40,2
760,32,4,0,3,0
760,66,3,6,14,1
760,167,6,0,0,0
760,6,2,\N,16,1
760,170,1,8,26,2
772,95,7,0,0,0
772,118,2,8,33,3
772,66,4,0,12,0
772,32,6,0,3,0
772,105,5,0,6,0
772,6,1,3,37,2
772,87,3,6,29,2
761,32,4,0,3,0
761,66,3,2,16,1
761,167,5,0,0,0
771,32,6,0,3,0
771,118,2,3,25,2
771,125,8,0,0,0
771,66,4,2,12,0
771,87,3,4,23,2
771,6,1,8,36,2
737,170,3,6,29,1
737,95,5,0,18,1
737,99,9,0,0,0
737,26,4,0,19,0
736,6,6,\N,18,0
736,172,2,9,36,3
761,6,2,8,24,2
770,105,5,3,6,0
770,66,4,0,10,0
770,32,6,0,3,0
770,118,2,6,22,2
761,170,1,3,29,2
769,118,3,8,16,2
744,167,6,0,0,0
744,170,4,4,13,0
744,95,3,6,17,0
743,6,1,6,42,4
743,172,2,9,26,2
742,6,1,19,42,4
742,172,2,0,17,1
769,32,6,3,3,0
769,6,1,6,20,0
769,105,5,0,3,0
736,66,1,6,39,3
736,95,5,2,18,1
741,170,4,2,6,0
741,95,3,6,9,0
741,6,1,9,33,3
741,172,2,4,17,1
740,170,3,2,4,0
740,95,4,1,3,0
768,118,3,\N,8,1
768,66,4,\N,8,0
768,105,5,\N,3,0
768,6,2,\N,14,0
768,87,1,\N,19,2
767,95,7,0,0,0
767,118,3,8,8,1
769,66,4,2,10,0
767,32,6,0,0,0
766,127,8,0,0,0
766,125,7,0,0,0
766,118,6,0,0,0
766,32,5,0,0,0
766,66,4,2,2,0
766,105,3,0,3,0
766,6,2,6,12,0
766,87,1,8,16,2
767,66,4,6,8,0
767,105,5,0,3,0
767,6,2,2,14,0
767,87,1,3,19,2
765,105,3,3,3,0
765,6,2,6,6,0
765,87,1,8,8,1
769,87,2,0,19,2
770,6,1,8,28,1
770,87,3,0,19,2
771,105,5,0,6,0
775,87,3,0,31,2
775,6,2,10,40,2
735,170,3,4,25,1
734,95,5,4,16,1
735,95,6,1,17,1
735,99,7,0,0,0
735,26,4,0,19,0
734,176,10,0,0,0
740,6,1,9,24,2
740,172,2,0,13,1
739,170,4,1,2,0
739,95,3,0,2,0
738,170,4,1,1,0
738,167,5,0,0,0
751,66,4,0,6,0
750,167,5,\N,3,0
764,113,7,0,0,0
764,168,11,0,0,0
764,124,12,0,0,0
764,125,13,0,0,0
747,32,3,8,9,1
747,167,4,0,3,0
749,167,5,0,3,0
750,66,4,0,6,0
750,32,2,2,17,1
750,170,1,8,30,3
613,34,4,1,12,0
613,1,3,9,35,2
613,6,5,0,12,0
612,34,5,4,11,0
612,1,3,0,26,1
607,6,4,3,9,0
607,37,10,0,0,0
607,66,5,0,1,0
607,34,6,0,1,0
605,66,6,0,0,0
605,34,5,1,1,0
622,1,1,2,17,1
621,1,1,9,15,1
621,37,5,2,3,0
620,63,4,2,2,0
624,1,2,4,23,1
624,66,5,0,9,1
624,32,1,9,28,2
623,32,2,4,19,1
623,1,1,2,19,1
622,66,8,0,0,0
622,34,7,0,1,0
622,32,2,9,15,1
621,34,7,1,1,0
621,66,8,0,0,0
620,66,7,0,0,0
620,32,8,0,0,0
642,199,11,0,0,0
640,85,12,0,0,0
640,201,10,0,0,0
639,66,3,9,21,1
638,199,10,0,0,0
637,201,11,0,0,0
637,199,10,0,0,0
636,66,3,3,12,0
635,201,11,0,0,0
635,66,3,6,9,0
632,66,10,0,0,0
655,32,1,0,59,6
655,37,3,3,48,1
655,66,6,1,23,1
655,6,2,9,52,4
654,86,10,0,0,0
654,32,1,9,59,6
654,37,3,2,45,1
654,66,6,6,22,1
654,6,2,3,46,3
653,32,1,0,50,5
653,82,6,0,21,0
653,37,3,4,43,1
653,66,7,3,16,1
653,6,2,9,43,3
652,32,1,0,50,5
652,82,6,4,21,0
652,66,7,0,13,1
652,6,4,9,34,2
651,85,11,0,0,0
651,37,2,0,33,1
651,32,1,0,50,5
651,66,7,5,13,1
651,6,5,15,25,1
650,37,2,0,33,1
650,32,1,12,50,5
650,66,7,0,10,1
650,6,5,6,16,0
649,32,1,9,41,4
649,82,5,0,15,0
649,66,6,0,10,1
649,6,7,3,10,0
648,32,1,9,32,3
648,37,2,6,31,1
648,66,6,0,10,1
648,6,7,0,7,0
647,32,2,9,23,2
647,37,1,6,25,1
647,66,6,0,10,1
647,6,7,4,7,0
646,187,3,\N,15,0
646,32,4,0,14,1
646,66,6,9,10,1
646,6,7,3,3,0
645,86,7,0,0,0
645,37,4,0,13,1
645,32,3,9,14,1
645,66,6,1,1,0
645,6,8,0,0,0
644,32,4,3,5,0
644,82,5,0,3,0
644,66,6,0,0,0
644,6,7,0,0,0
643,32,5,2,2,0
643,82,4,3,3,0
665,182,3,6,45,2
664,182,2,9,39,2
663,182,3,2,30,1
662,6,5,\N,4,0
661,187,3,4,20,0
660,187,3,3,18,0
659,6,5,4,4,0
643,6,7,0,0,0
666,180,3,0,47,2
666,6,6,0,7,0
666,182,2,6,49,2
665,196,1,0,63,6
665,66,6,4,6,0
665,187,4,0,29,0
665,6,5,2,7,0
664,180,3,4,38,1
664,66,6,0,2,0
664,6,5,0,5,0
663,66,6,0,2,0
663,187,4,3,27,0
663,6,5,1,5,0
662,197,9,0,0,0
662,182,3,9,28,1
661,6,5,0,4,0
661,182,4,6,19,0
660,6,5,0,4,0
660,182,4,4,13,0
659,187,3,3,15,0
659,182,4,2,9,0
658,6,8,0,0,0
658,182,4,6,7,0
657,6,7,0,0,0
657,182,5,1,1,0
656,191,5,0,0,0
656,6,6,0,0,0
656,182,7,0,0,0
678,82,9,0,8,0
678,187,2,6,49,3
678,195,7,0,14,0
678,66,5,3,28,0
677,1,14,0,0,0
677,82,9,0,8,0
677,187,3,3,43,3
677,195,6,0,14,0
677,66,5,0,25,0
675,82,8,2,8,0
675,187,4,9,31,2
675,195,6,0,12,0
675,66,5,3,21,0
674,1,14,0,0,0
674,26,13,0,0,0
674,190,12,0,0,0
673,82,8,0,6,0
673,187,3,3,22,1
673,195,6,0,12,0
673,66,5,0,17,0
672,66,5,1,17,0
671,66,3,4,16,0
670,82,11,0,0,0
670,187,2,9,17,1
670,195,4,1,9,0
670,66,3,6,12,0
669,190,13,0,0,0
669,66,4,6,6,0
668,66,10,0,0,0
667,195,13,0,0,0
667,66,12,0,0,0
667,170,11,0,0,0
689,189,17,0,0,0
689,187,12,0,0,0
688,187,13,0,0,0
686,189,16,0,0,0
685,90,18,0,0,0
685,26,13,0,0,0
685,182,12,0,0,0
685,180,3,0,19,2
685,82,17,0,0,0
685,190,6,0,9,1
684,193,16,0,0,0
684,190,6,0,9,1
684,180,2,9,19,2
683,190,6,0,9,1
683,180,5,0,10,1
682,180,4,1,10,1
682,190,5,9,9,1
682,194,10,\N,3,0
681,180,3,9,9,1
681,190,14,0,0,0
681,194,8,0,3,0
680,190,13,0,0,0
680,82,14,0,0,0
680,189,12,0,0,0
679,66,9,0,0,0
679,189,8,0,0,0
698,183,10,\N,1,0
698,191,1,6,42,4
698,6,2,\N,31,2
698,188,12,\N,1,0
698,189,7,2,4,0
698,66,4,0,22,1
698,172,6,\N,8,0
698,181,11,\N,1,0
698,176,5,0,13,1
697,181,10,\N,1,0
697,191,1,0,40,4
697,167,3,6,24,0
697,189,7,0,2,0
697,66,4,0,22,1
697,183,9,\N,1,0
697,172,6,1,8,0
697,176,5,9,13,1
696,189,7,0,2,0
696,66,3,0,22,1
696,183,8,1,1,0
696,172,5,0,7,0
696,181,9,0,1,0
696,176,6,2,4,0
696,191,1,4,40,4
695,66,3,3,22,1
695,176,7,0,2,0
695,181,8,0,1,0
695,172,5,0,7,0
695,189,6,0,2,0
695,183,10,0,0,0
695,191,1,9,39,4
694,191,1,9,30,3
694,176,7,2,2,0
694,181,8,0,1,0
694,172,5,4,7,0
694,183,10,0,0,0
694,66,3,6,19,1
694,189,6,0,2,0
693,66,3,4,13,1
693,189,6,0,2,0
693,183,9,0,0,0
693,172,5,3,3,0
693,181,7,0,1,0
693,176,11,0,0,0
693,191,1,15,21,2
692,181,6,1,1,0
692,172,8,0,0,0
692,183,7,0,0,0
692,176,9,0,0,0
692,191,2,9,12,1
691,66,2,0,9,1
691,188,11,0,0,0
691,172,6,0,0,0
691,176,7,0,0,0
691,191,4,3,3,0
690,183,8,0,0,0
690,172,4,0,0,0
690,176,6,0,0,0
690,191,7,0,0,0
708,181,7,3,5,0
708,170,5,0,14,0
708,6,4,0,26,0
708,172,1,4,54,6
708,176,8,1,2,0
708,11,6,9,11,1
707,172,1,0,54,6
707,6,3,3,26,0
707,181,6,0,2,0
707,183,4,6,24,0
707,176,8,0,1,0
707,11,7,0,2,0
706,181,6,0,2,0
706,170,5,2,13,0
706,172,1,0,54,6
706,176,8,1,1,0
706,11,7,0,2,0
705,181,6,0,2,0
705,170,5,3,11,0
705,6,3,1,21,0
705,172,1,9,54,6
705,176,9,0,0,0
705,11,7,\N,2,0
704,172,1,9,45,5
704,6,3,0,20,0
704,181,6,0,2,0
704,183,4,4,11,0
704,176,9,0,0,0
704,11,7,1,2,0
703,181,6,0,2,0
703,170,4,0,8,0
703,172,1,9,36,4
703,176,10,0,0,0
703,186,12,0,0,0
703,11,7,0,1,0
702,172,1,9,27,3
702,6,3,4,16,0
702,181,6,1,2,0
702,183,5,3,6,0
702,176,10,0,0,0
702,11,7,0,1,0
701,181,6,0,1,0
701,170,4,4,8,0
701,6,3,0,12,0
701,172,2,9,18,2
701,176,10,0,0,0
701,11,7,1,1,0
700,183,6,0,0,0
700,181,5,1,1,0
700,172,3,0,9,1
700,176,9,0,0,0
700,11,11,0,0,0
699,66,3,4,4,0
699,185,10,0,0,0
699,186,11,0,0,0
699,184,12,0,0,0
699,180,13,0,0,0
699,93,14,0,0,0
699,167,15,0,0,0
718,181,6,0,7,0
718,6,1,6,45,3
718,94,7,0,5,0
718,183,4,9,30,2
718,176,8,0,3,0
718,170,5,0,16,0
718,172,3,3,37,3
718,66,2,0,42,2
717,181,6,4,7,0
717,6,1,6,43,3
717,94,7,1,5,0
717,183,4,0,21,1
717,176,8,0,3,0
717,170,5,0,16,0
717,172,3,2,36,3
717,66,2,9,42,2
716,172,3,1,35,3
716,181,7,0,3,0
716,94,6,2,4,0
716,170,5,6,16,0
716,176,8,0,3,0
716,183,4,0,21,1
716,6,1,9,37,3
715,66,1,6,36,1
715,181,6,0,3,0
715,170,5,0,10,0
715,176,7,0,3,0
715,183,4,4,21,1
715,6,3,9,28,2
714,92,10,0,0,0
714,172,1,0,34,3
714,181,6,3,3,0
714,170,5,0,10,0
714,176,7,0,3,0
714,183,4,0,17,1
714,6,3,9,19,1
713,182,11,0,0,0
713,170,5,1,10,0
713,176,6,0,3,0
713,183,3,3,17,1
713,6,4,4,10,0
712,172,1,3,25,2
712,176,6,0,3,0
712,183,3,9,14,1
712,6,5,0,6,0
711,92,9,0,0,0
711,170,3,6,8,0
711,94,7,0,0,0
711,176,6,0,3,0
711,183,5,4,5,0
711,6,4,0,6,0
728,94,6,\N,6,0
728,66,2,4,36,2
728,95,7,0,5,0
728,6,4,2,26,1
728,172,1,9,54,7
728,176,8,0,4,0
728,26,9,0,0,0
728,34,3,6,28,0
727,32,15,0,0,0
727,172,1,9,54,6
727,170,5,2,23,0
727,26,9,0,0,0
727,34,4,6,24,0
727,54,12,0,0,0
726,94,6,\N,6,0
726,66,2,9,35,2
726,26,9,0,0,0
726,34,5,3,18,0
726,54,12,0,0,0
725,97,12,0,0,0
725,170,4,4,21,0
725,176,8,0,4,0
725,26,9,0,0,0
725,34,5,2,15,0
725,54,11,0,0,0
725,92,10,0,0,0
724,177,14,0,0,0
724,170,4,1,17,0
724,95,6,3,4,0
724,34,5,0,13,0
724,92,10,0,0,0
723,66,2,4,18,1
723,176,7,1,2,0
723,34,4,0,13,0
723,92,10,0,0,0
722,95,8,\N,1,0
722,92,10,0,0,0
722,94,6,0,3,0
722,26,9,0,0,0
722,54,11,0,0,0
721,66,2,2,14,1
721,6,5,4,7,0
721,34,4,6,10,0
721,92,9,0,0,0
720,170,3,6,10,0
720,172,2,9,10,1
737,34,7,3,6,0
737,66,1,9,42,4
736,26,4,0,19,0
744,6,1,9,45,5
744,172,2,0,26,2
739,6,1,9,15,1
739,172,2,4,13,1
738,66,6,0,0,0
738,99,7,0,0,0
764,169,10,0,0,0
764,105,9,0,0,0
764,95,8,0,0,0
764,32,4,2,5,0
764,66,3,\N,18,1
764,167,6,0,0,0
764,6,2,4,32,2
764,170,1,8,40,5
763,105,7,0,0,0
763,32,4,0,3,0
763,66,3,0,18,1
763,167,6,0,0,0
763,6,2,6,32,2
763,170,1,8,38,4
762,32,4,0,3,0
762,66,3,2,18,1
762,167,6,0,0,0
762,6,2,4,28,2
762,170,1,8,34,3
582,64,5,0,7,0
582,6,1,9,35,3
582,67,9,2,2,0
582,202,8,0,2.5,0
582,32,6,0,6,0
583,64,5,9,16,1
583,6,1,6,41,3
583,67,9,0,2,0
583,202,7,1,3.5,0
584,34,2,0,36,1
584,56,17,0,0,0
584,6,1,9,50,4
584,67,9,0,2,0
584,202,8,0,3.5,0
585,34,2,6,42,1
585,56,17,0,0,0
585,6,1,0,50,4
585,202,8,0,3.5,0
586,34,2,9,51,2
586,56,17,0,0,0
586,6,1,4,54,4
586,202,6,3,6.5,0
587,37,7,4.5,7.5,1
587,32,8,1,7,0
587,202,6,2,8.5,0
588,37,7,0,7.5,1
588,32,8,0,7,0
588,202,6,1,9.5,0
589,37,8,0,7.5,1
589,32,7,2,9,0
589,202,6,0,9.5,0
560,66,13,0,0,0
561,64,15,0,0,0
562,64,16,0,0,0
563,64,17,0,0,0
563,182,19,0,0,0
564,64,18,0,0,0
565,64,18,0,0,0
566,64,18,0,0,0
567,182,17,0,0,0
568,182,18,0,0,0
569,64,15,0,0,0
570,64,15,0,0,0
571,64,15,0,0,0
572,64,15,0,0,0
573,64,15,0,0,0
574,64,15,0,0,0
575,74,21,0,0,0
512,21,6,0,0,0
512,57,8,0,0,0
512,59,10,0,0,0
512,4,12,0,0,0
513,32,2,4,12,0
513,1,3,0,4,0
513,56,6,0,1,0
513,204,14,0,0,0
512,204,13,0,0,0
515,6,1,15,33,2
515,32,3,3,20,0
515,1,5,0,4,0
516,61,16,0,0,0
516,57,13,0,0,0
516,25,4,3,11,0
516,58,9,0,0,0
517,57,14,0,0,0
517,25,4,4,15,0
518,57,14,0,0,0
518,25,4,0,15,0
519,3,5,4,14,0
519,59,12,0,0,0
519,4,6,13,13,1
520,3,4,9,23,1
520,56,10,0,1,0
520,59,12,0,0,0
520,4,6,6,19,1
521,6,1,3,65,4
521,59,12,0,0,0
521,25,5,0,21,0
521,204,9,0,1,0
521,4,6,0,19,1
523,57,14,0,0,0
523,58,11,0,0,0
523,1,7,0,13,0
523,27,2,6,61,3
524,21,9,0,5,0
524,56,10,0,1,0
524,32,4,2,39,0
524,27,3,0,61,3
525,58,11,0,0,0
525,1,7,1,14,0
525,32,4,0,39,0
525,27,3,0,61,3
526,21,9,0,5,0
526,56,12,0,1,0
526,32,4,0,39,0
526,27,3,0,61,3
337,6,1,43,43,1
337,1,2,21,21,0
337,9,4,16,16,0
337,131,3,18,18,0
337,10,5,2,2,0
337,3,6,1,1,0
337,4,7,0,0,0
337,5,8,0,0,0
337,205,9,0,0,0
337,15,10,0,0,0
337,164,11,0,0,0
337,166,12,0,0,0
338,6,1,27,70,1
338,1,2,33,54,1
338,9,5,2,18,0
338,131,3,11,29,0
338,10,6,6,8,0
338,3,7,4,5,0
338,4,4,18,18,0
338,5,8,0,0,0
338,205,10,0,0,0
338,15,9,0,0,0
338,164,11,0,0,0
338,166,12,0,0,0
339,6,1,6,76,1
339,1,2,12,66,1
339,9,3,43,61,1
339,131,4,15,44,0
339,10,6,10,18,0
339,3,7,1,6,0
339,4,5,12,30,0
339,5,8,2,2,0
339,205,10,0,0,0
339,15,9,0,0,0
339,164,11,0,0,0
339,166,12,0,0,0
340,6,2,14,90,1
340,1,1,43,109,2
340,9,3,12,73,1
340,131,4,16,60,0
340,10,6,0,18,0
340,3,7,0,6,0
340,4,5,16,46,0
340,5,8,0,2,0
340,205,10,0,0,0
340,15,9,0,0,0
340,164,11,0,0,0
340,166,12,0,0,0
341,6,2,26,116,1
341,1,1,10,119,2
341,9,3,40,113,2
341,131,4,12,72,0
341,10,6,6,24,0
341,3,7,2,8,0
341,4,5,4,50,0
341,5,8,1,3,0
341,205,10,0,0,0
341,15,9,0,0,0
341,164,11,0,0,0
341,166,12,0,0,0
343,6,3,10,146,1
342,166,12,0,0,0
342,164,11,0,0,0
342,205,10,0,0,0
342,4,5,15,65,0
342,131,4,6,78,0
342,15,9,0,0,0
342,3,7,0,8,0
342,5,8,1,4,0
342,10,6,6,30,0
342,9,1,43,156,3
342,1,3,10,129,2
342,6,2,20,136,1
343,1,1,43,172,3
343,9,2,15,171,3
343,131,4,22,100,0
343,10,6,2,32,0
343,3,7,0,8,0
343,4,5,8,73,0
343,5,8,0,4,0
343,205,10,0,0,0
343,15,9,1,1,0
343,164,11,0,0,0
343,166,12,0,0,0
