raceId,driverId,constructorId,number,grid,position,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
752,500,171,21,25,15,15,0,70,\N,\N,\N,\N,\N,\N,17
752,373,32,8,8,16,16,0,70,\N,\N,\N,\N,\N,\N,17
752,289,66,4,2,\N,17,0,71,\N,\N,\N,\N,\N,\N,20
752,376,170,24,17,\N,18,0,62,\N,\N,\N,\N,\N,\N,10
752,347,66,6,4,\N,19,0,59,\N,\N,\N,\N,\N,\N,22
752,507,170,3,19,\N,20,0,58,\N,\N,\N,\N,\N,\N,25
752,437,167,17,20,\N,21,0,58,\N,\N,\N,\N,\N,\N,5
752,456,117,18,13,\N,22,0,46,\N,\N,\N,\N,\N,\N,38
752,486,170,23,15,\N,23,0,46,\N,\N,\N,\N,\N,\N,48
752,465,167,22,22,\N,24,0,12,\N,\N,\N,\N,\N,\N,25
752,508,170,3,0,\N,25,0,0,\N,\N,\N,\N,\N,\N,54
753,356,170,2,3,1,1,8,55,19:00.0,8340030,\N,\N,\N,\N,1
753,360,170,4,6,2,2,6,55,57.97,8398000,\N,\N,\N,\N,1
753,373,32,14,8,3,3,4,55,+1:53.23,8453260,\N,\N,\N,\N,1
753,476,6,28,9,4,4,3,55,+1:58.81,8458840,\N,\N,\N,\N,1
753,479,170,6,12,5,5,2,49,\N,\N,\N,\N,\N,\N,16
753,404,32,16,7,6,6,1,48,\N,\N,\N,\N,\N,\N,17
753,482,170,8,14,7,7,0,46,\N,\N,\N,\N,\N,\N,19
753,475,32,12,4,\N,8,0,51,\N,\N,\N,\N,\N,\N,2
753,432,167,32,15,\N,9,0,38,\N,\N,\N,\N,\N,\N,3
753,341,32,18,1,\N,10,0,37,\N,\N,\N,\N,\N,\N,21
753,403,6,26,10,\N,11,0,30,\N,\N,\N,\N,\N,\N,3
753,364,66,24,2,\N,12,0,25,\N,\N,\N,\N,\N,\N,5
753,418,167,30,11,\N,13,0,21,\N,\N,\N,\N,\N,\N,6
753,289,66,22,5,\N,14,0,9,\N,\N,\N,\N,\N,\N,6
753,347,66,20,13,\N,15,0,6,\N,\N,\N,\N,\N,\N,5
754,403,6,20,1,1,1,8,50,21:09.2,8469200,\N,\N,\N,\N,1
754,386,6,18,2,2,2,6,50,+2:27.6,8616800,\N,\N,\N,\N,1
754,435,6,16,3,3,3,4,49,\N,\N,\N,\N,\N,\N,11
754,543,171,2,4,4,4,3,48,\N,\N,\N,\N,\N,\N,12
754,476,6,22,6,5,5,2,48,\N,\N,\N,\N,\N,\N,12
754,478,95,26,10,6,6,1,47,\N,\N,\N,\N,\N,\N,13
754,431,95,24,12,7,7,0,47,\N,\N,\N,\N,\N,\N,13
754,544,170,12,15,8,8,0,45,\N,\N,\N,\N,\N,\N,15
754,455,170,10,13,9,9,0,44,\N,\N,\N,\N,\N,\N,16
754,545,104,28,14,10,10,0,41,\N,\N,\N,\N,\N,\N,19
754,484,101,6,7,\N,11,0,41,\N,\N,\N,\N,\N,\N,6
754,491,167,34,9,\N,12,0,32,\N,\N,\N,\N,\N,\N,6
754,500,171,4,8,\N,13,0,27,\N,\N,\N,\N,\N,\N,5
754,483,167,36,5,\N,14,0,26,\N,\N,\N,\N,\N,\N,5
754,398,170,30,16,\N,15,0,23,\N,\N,\N,\N,\N,\N,5
754,546,170,8,11,\N,16,0,0,\N,\N,\N,\N,\N,\N,3
754,547,105,14,0,\N,17,0,0,\N,\N,\N,\N,\N,\N,69
755,475,32,5,1,1,1,8,75,28:52.2,8932200,\N,\N,\N,\N,1
755,404,32,10,7,2,2,6,75,38,8970200,\N,\N,\N,\N,1
755,360,170,3,10,3,3,4,75,52,8984200,\N,\N,\N,\N,1
755,356,170,2,2,4,4,3,74,\N,\N,\N,\N,\N,\N,11
755,347,66,15,4,5,5,2,74,\N,\N,\N,\N,\N,\N,11
755,403,170,9,13,6,6,1,74,\N,\N,\N,\N,\N,\N,11
755,440,32,24,12,7,7,0,73,\N,\N,\N,\N,\N,\N,11
755,456,170,14,15,8,8,0,73,\N,\N,\N,\N,\N,\N,12
755,476,167,26,16,9,9,0,72,\N,\N,\N,\N,\N,\N,13
755,507,106,23,18,10,10,0,70,\N,\N,\N,\N,\N,\N,15
755,353,171,25,20,11,11,0,69,\N,\N,\N,\N,\N,\N,16
755,482,170,7,8,12,12,0,69,\N,\N,\N,\N,\N,\N,16
755,548,105,20,22,13,13,0,68,\N,\N,\N,\N,\N,\N,17
755,481,170,8,14,14,14,0,68,\N,\N,\N,\N,\N,\N,17
755,427,167,18,19,15,15,0,66,\N,\N,\N,\N,\N,\N,19
755,373,32,12,5,16,16,0,61,\N,\N,\N,\N,\N,\N,111
755,289,66,17,11,\N,17,0,34,\N,\N,\N,\N,\N,\N,6
755,437,167,19,23,\N,18,0,29,\N,\N,\N,\N,\N,\N,80
755,484,167,21,17,\N,19,0,20,\N,\N,\N,\N,\N,\N,5
755,364,66,16,3,\N,20,0,18,\N,\N,\N,\N,\N,\N,5
755,541,170,4,21,\N,21,0,11,\N,\N,\N,\N,\N,\N,7
755,479,170,6,9,\N,22,0,6,\N,\N,\N,\N,\N,\N,20
755,341,32,11,6,\N,23,0,3,\N,\N,\N,\N,\N,\N,3
756,356,170,24,3,1,1,9,100,55:51.3,10551300,\N,\N,\N,\N,1
756,479,6,50,4,2,2,6,100,20.4,10571700,\N,\N,\N,\N,1
756,427,170,32,6,3,3,4,98,\N,\N,\N,\N,\N,\N,12
756,403,6,48,5,4,4,3,97,\N,\N,\N,\N,\N,\N,13
756,360,170,22,13,5,5,2,96,\N,\N,\N,\N,\N,\N,14
756,456,167,38,8,6,6,0,83,\N,\N,\N,\N,\N,\N,50
756,475,170,30,1,\N,7,0,81,\N,\N,\N,\N,\N,\N,7
756,541,66,20,10,\N,8,0,64,\N,\N,\N,\N,\N,\N,20
756,501,66,16,9,\N,9,0,48,\N,\N,\N,\N,\N,\N,3
756,347,66,18,7,\N,10,0,44,\N,\N,\N,\N,\N,\N,23
756,554,6,46,2,\N,11,0,24,\N,\N,\N,\N,\N,\N,5
756,289,32,40,14,\N,12,0,21,\N,\N,\N,\N,\N,\N,42
756,418,170,26,11,\N,13,0,6,\N,\N,\N,\N,\N,\N,6
756,476,95,6,12,\N,14,0,1,\N,\N,\N,\N,\N,\N,4
756,477,6,52,15,\N,15,0,1,\N,\N,\N,\N,\N,\N,4
756,506,32,44,16,\N,16,0,1,\N,\N,\N,\N,\N,\N,4
756,549,170,34,0,\N,17,0,0,\N,\N,\N,\N,\N,\N,81
756,483,105,54,0,\N,18,0,0,\N,\N,\N,\N,\N,\N,81
756,550,170,12,0,\N,19,0,0,\N,\N,\N,\N,\N,\N,81
756,376,170,10,0,\N,20,0,0,\N,\N,\N,\N,\N,\N,81
756,551,95,4,0,\N,21,0,0,\N,\N,\N,\N,\N,\N,81
756,353,32,42,0,\N,22,0,0,\N,\N,\N,\N,\N,\N,81
756,552,170,14,0,\N,23,0,0,\N,\N,\N,\N,\N,\N,81
756,553,105,56,0,\N,24,0,0,\N,\N,\N,\N,\N,\N,81
757,449,107,5,6,1,1,8,200,40:49.2,13249200,\N,\N,\N,\N,1
757,509,107,16,3,2,2,6,200,+0:23.28,13272480,\N,\N,\N,\N,1
757,512,110,3,1,3,3,5,200,+0:50.64,13299840,\N,\N,\N,\N,1
757,529,108,1,15,4,4,3,200,+1:47.09,13356290,\N,\N,\N,\N,1
757,510,108,99,16,5,5,2,200,+2:06.44,13375640,\N,\N,\N,\N,1
757,533,108,33,11,6,6,0,200,+3:16.98,13446180,\N,\N,\N,\N,1
757,518,113,37,12,7,7,0,200,+4:09.92,13499120,\N,\N,\N,\N,1
757,513,113,19,8,8,8,0,200,+4:10.53,13499730,\N,\N,\N,\N,1
757,555,113,45,27,9,9,0,200,+4:11.04,13500240,\N,\N,\N,\N,1
757,531,114,10,17,10,10,0,200,+4:14.48,13503680,\N,\N,\N,\N,1
757,520,114,88,9,11,11,0,200,+5:42.48,13591680,\N,\N,\N,\N,1
757,514,119,74,7,12,12,0,200,+6:09.73,13618930,\N,\N,\N,\N,1
757,538,120,89,23,13,13,0,200,+6:40.40,13649600,\N,\N,\N,\N,1
757,556,113,66,13,14,14,0,200,+6:41.54,13650740,\N,\N,\N,\N,1
757,557,113,71,21,15,15,0,200,+8:19.86,13749060,\N,\N,\N,\N,1
757,535,113,58,33,16,16,0,200,+11:41.69,13950890,\N,\N,\N,\N,1
757,527,114,44,2,\N,17,0,182,\N,\N,\N,\N,\N,\N,20
757,558,114,57,28,\N,18,0,163,\N,\N,\N,\N,\N,\N,5
757,559,107,64,18,\N,19,0,162,\N,\N,\N,\N,\N,\N,3
757,537,107,73,4,\N,20,0,150,\N,\N,\N,\N,\N,\N,42
757,560,114,53,30,\N,21,0,147,\N,\N,\N,\N,\N,\N,121
757,528,113,15,25,\N,22,0,136,\N,\N,\N,\N,\N,\N,121
757,561,121,49,32,\N,23,0,115,\N,\N,\N,\N,\N,\N,3
757,511,109,9,10,\N,24,0,112,\N,\N,\N,\N,\N,\N,22
757,516,113,65,24,\N,25,0,109,\N,\N,\N,\N,\N,\N,5
757,522,113,48,5,\N,26,0,85,\N,\N,\N,\N,\N,\N,121
757,562,115,24,14,\N,27,0,47,\N,\N,\N,\N,\N,\N,95
757,563,113,47,29,\N,28,0,45,\N,\N,\N,\N,\N,\N,3
757,564,113,7,19,\N,29,0,45,\N,\N,\N,\N,\N,\N,3
757,565,122,77,31,\N,30,0,45,\N,\N,\N,\N,\N,\N,3
757,517,113,87,26,\N,31,0,45,\N,\N,\N,\N,\N,\N,3
757,536,110,8,22,\N,32,0,34,\N,\N,\N,\N,\N,\N,3
757,525,108,6,20,\N,33,0,1,\N,\N,\N,\N,\N,\N,5
758,347,66,7,1,1,1,8,75,05:26.8,7526800,\N,\N,\N,\N,1
758,356,170,8,2,2,2,6,75,14.2,7541000,\N,\N,\N,\N,1
758,418,170,9,7,3,3,4,75,+1:23.0,7609800,\N,\N,\N,\N,1
758,404,32,12,9,4,4,3,74,\N,\N,\N,\N,\N,\N,11
758,554,6,1,4,5,5,2,74,\N,\N,\N,\N,\N,\N,11
758,403,6,3,12,6,6,0,73,\N,\N,\N,\N,\N,\N,12
758,289,32,14,5,7,7,0,73,\N,\N,\N,\N,\N,\N,12
758,427,170,10,11,8,8,0,73,\N,\N,\N,\N,\N,\N,12
758,477,6,16,15,9,9,0,71,\N,\N,\N,\N,\N,\N,14
758,430,95,15,14,10,10,0,68,\N,\N,\N,\N,\N,\N,17
758,475,170,11,3,\N,11,1,62,\N,\N,\N,\N,\N,\N,6
758,501,66,6,6,\N,12,0,46,\N,\N,\N,\N,\N,\N,6
758,479,6,2,8,\N,13,0,42,\N,\N,\N,\N,\N,\N,44
758,566,117,5,10,\N,14,0,25,\N,\N,\N,\N,\N,\N,5
758,456,117,4,13,\N,15,0,3,\N,\N,\N,\N,\N,\N,5
759,479,6,24,1,1,1,8,50,01:26.5,7286500,\N,\N,\N,\N,1
759,403,6,26,3,2,2,6,50,27.5,7314000,\N,\N,\N,\N,1
759,356,170,8,2,3,3,4,50,+1:37.7,7384200,\N,\N,\N,\N,1
759,482,6,22,11,4,4,3,50,+1:47.5,7394000,\N,\N,\N,\N,1
759,360,170,12,10,5,5,2,50,+1:47.7,7394200,\N,\N,\N,\N,1
759,541,66,44,13,6,6,0,50,+2:05.7,7412200,\N,\N,\N,\N,1
759,501,66,6,9,7,7,0,47,\N,\N,\N,\N,\N,\N,13
759,483,105,40,21,8,8,0,41,\N,\N,\N,\N,\N,\N,19
759,430,105,42,20,9,9,0,40,\N,\N,\N,\N,\N,\N,88
759,567,105,38,18,10,10,0,40,\N,\N,\N,\N,\N,\N,88
759,427,170,14,8,11,11,0,36,\N,\N,\N,\N,\N,\N,111
759,475,66,2,4,\N,12,1,42,\N,\N,\N,\N,\N,\N,2
759,554,6,30,5,\N,13,0,31,\N,\N,\N,\N,\N,\N,5
759,456,167,16,16,\N,14,0,20,\N,\N,\N,\N,\N,\N,5
759,364,6,28,12,\N,15,0,19,\N,\N,\N,\N,\N,\N,21
759,404,32,34,15,\N,16,0,14,\N,\N,\N,\N,\N,\N,36
759,437,167,18,19,\N,17,0,13,\N,\N,\N,\N,\N,\N,5
759,418,170,10,7,\N,18,0,8,\N,\N,\N,\N,\N,\N,68
759,289,32,32,14,\N,19,0,7,\N,\N,\N,\N,\N,\N,21
759,462,167,20,17,\N,20,0,7,\N,\N,\N,\N,\N,\N,44
759,347,66,4,6,\N,21,0,6,\N,\N,\N,\N,\N,\N,5
759,568,105,36,0,\N,22,0,0,\N,\N,\N,\N,\N,\N,54
760,356,170,12,1,1,1,8,75,30:11.6,9011600,\N,\N,\N,\N,1
760,475,66,6,7,2,2,6.5,75,22.2,9033800,\N,\N,\N,\N,1
760,360,170,16,8,3,3,4.5,75,22.4,9034000,\N,\N,\N,\N,1
760,501,66,8,3,4,4,3,74,\N,\N,\N,\N,\N,\N,11
760,427,170,18,4,5,5,2,74,\N,\N,\N,\N,\N,\N,11
760,456,117,2,2,6,6,0,74,\N,\N,\N,\N,\N,\N,11
760,418,170,14,5,7,7,0,73,\N,\N,\N,\N,\N,\N,12
760,502,32,30,12,8,8,0,71,\N,\N,\N,\N,\N,\N,14
760,289,32,28,9,9,9,0,70,\N,\N,\N,\N,\N,\N,15
760,505,169,48,16,10,10,0,70,\N,\N,\N,\N,\N,\N,15
760,481,170,58,21,11,11,0,69,\N,\N,\N,\N,\N,\N,16
760,569,170,52,23,12,12,0,69,\N,\N,\N,\N,\N,\N,16
760,549,169,46,18,13,13,0,69,\N,\N,\N,\N,\N,\N,16
760,566,117,4,6,\N,14,0,69,\N,\N,\N,\N,\N,\N,80
760,567,105,40,20,\N,15,0,57,\N,\N,\N,\N,\N,\N,3
760,541,66,42,11,\N,16,0,53,\N,\N,\N,\N,\N,\N,20
760,486,170,38,15,\N,17,0,39,\N,\N,\N,\N,\N,\N,6
760,347,66,10,10,\N,18,0,37,\N,\N,\N,\N,\N,\N,23
760,437,167,22,13,\N,19,0,31,\N,\N,\N,\N,\N,\N,7
760,478,167,24,19,\N,20,0,21,\N,\N,\N,\N,\N,\N,6
760,542,32,64,22,\N,21,0,19,\N,\N,\N,\N,\N,\N,25
760,484,101,36,14,\N,22,0,18,\N,\N,\N,\N,\N,\N,7
760,540,170,50,24,\N,23,0,17,\N,\N,\N,\N,\N,\N,7
760,479,118,20,17,\N,24,0,13,\N,\N,\N,\N,\N,\N,80
760,465,170,54,0,\N,25,0,0,\N,\N,\N,\N,\N,\N,81
760,570,170,56,0,\N,26,0,0,\N,\N,\N,\N,\N,\N,81
760,387,123,60,0,\N,27,0,0,\N,\N,\N,\N,\N,\N,81
760,571,32,62,0,\N,28,0,0,\N,\N,\N,\N,\N,\N,81
760,401,170,44,0,\N,29,0,0,\N,\N,\N,\N,\N,\N,81
760,441,170,66,0,\N,30,0,0,\N,\N,\N,\N,\N,\N,81
761,479,6,4,1,1,1,9,60,09:31.6,7771600,\N,\N,\N,\N,1
761,364,6,6,3,2,2,6,60,2.9,7774500,\N,\N,\N,\N,1
761,403,6,5,6,3,3,4,60,+1:04.8,7836400,\N,\N,\N,\N,1
761,427,170,8,12,4,4,3,59,\N,\N,\N,\N,\N,\N,11
761,347,66,9,7,5,5,2,58,\N,\N,\N,\N,\N,\N,12
761,437,167,18,15,6,6,0,56,\N,\N,\N,\N,\N,\N,14
761,501,66,10,8,7,7,0,49,\N,\N,\N,\N,\N,\N,45
761,360,170,2,9,\N,8,0,36,\N,\N,\N,\N,\N,\N,7
761,478,66,11,11,\N,9,0,36,\N,\N,\N,\N,\N,\N,3
761,418,170,3,5,\N,10,0,23,\N,\N,\N,\N,\N,\N,5
761,356,170,1,4,\N,11,0,15,\N,\N,\N,\N,\N,\N,7
761,289,32,16,10,\N,12,0,10,\N,\N,\N,\N,\N,\N,6
761,404,32,15,13,\N,13,0,7,\N,\N,\N,\N,\N,\N,24
761,477,6,17,14,\N,14,0,2,\N,\N,\N,\N,\N,\N,8
761,475,170,7,2,\N,15,0,1,\N,\N,\N,\N,\N,\N,7
762,475,170,4,1,1,1,9,62,11:55.4,7915410,\N,\N,\N,\N,1
762,418,170,2,3,2,2,6,61,\N,\N,\N,\N,\N,\N,11
762,364,6,16,6,3,3,4,61,\N,\N,\N,\N,\N,\N,11
762,427,170,5,4,4,4,3,60,\N,\N,\N,\N,\N,\N,12
762,501,66,6,9,5,5,2,59,\N,\N,\N,\N,\N,\N,13
762,456,117,10,12,6,6,0,59,\N,\N,\N,\N,\N,\N,13
762,541,66,8,11,7,7,0,59,\N,\N,\N,\N,\N,\N,13
762,566,117,9,13,8,8,0,58,\N,\N,\N,\N,\N,\N,14
762,479,6,14,10,9,9,0,57,\N,\N,\N,\N,\N,\N,15
762,432,167,18,14,10,10,0,56,\N,\N,\N,\N,\N,\N,16
762,360,170,3,8,\N,11,0,38,\N,\N,\N,\N,\N,\N,7
762,356,170,1,2,\N,12,0,23,\N,\N,\N,\N,\N,\N,7
762,347,66,7,5,\N,13,0,10,\N,\N,\N,\N,\N,\N,5
762,403,6,15,7,\N,14,0,5,\N,\N,\N,\N,\N,\N,3
762,289,32,11,15,\N,15,0,5,\N,\N,\N,\N,\N,\N,3
762,404,32,12,16,\N,16,0,3,\N,\N,\N,\N,\N,\N,6
763,475,170,14,1,1,1,8,72,04:05.4,7445400,\N,\N,\N,\N,1
763,403,6,32,5,2,2,7,72,46.7,7492100,\N,\N,\N,\N,1
763,356,170,12,3,3,3,4,72,+1:12.5,7517900,\N,\N,\N,\N,1
763,364,6,36,4,4,4,3,72,+1:19.6,7525000,\N,\N,\N,\N,1
763,477,6,34,8,5,5,2,71,\N,\N,\N,\N,\N,\N,11
763,482,6,38,6,6,6,0,71,\N,\N,\N,\N,\N,\N,11
763,501,66,2,7,7,7,0,70,\N,\N,\N,\N,\N,\N,12
763,347,66,6,11,8,8,0,70,\N,\N,\N,\N,\N,\N,12
763,427,170,16,13,9,9,0,70,\N,\N,\N,\N,\N,\N,12
763,566,117,26,19,10,10,0,70,\N,\N,\N,\N,\N,\N,12
763,462,167,40,18,11,11,0,68,\N,\N,\N,\N,\N,\N,14
763,483,170,10,12,12,12,0,68,\N,\N,\N,\N,\N,\N,14
763,541,66,4,15,13,13,0,67,\N,\N,\N,\N,\N,\N,15
763,437,167,42,16,14,14,0,67,\N,\N,\N,\N,\N,\N,15
763,543,105,28,21,15,15,0,64,\N,\N,\N,\N,\N,\N,18
763,456,117,24,17,\N,16,0,44,\N,\N,\N,\N,\N,\N,5
763,360,170,8,9,\N,17,0,22,\N,\N,\N,\N,\N,\N,5
763,486,167,22,12,\N,18,0,18,\N,\N,\N,\N,\N,\N,5
763,404,32,20,14,\N,19,0,14,\N,\N,\N,\N,\N,\N,23
763,289,32,18,10,\N,20,0,1,\N,\N,\N,\N,\N,\N,8
763,479,6,30,2,\N,21,0,0,\N,\N,\N,\N,\N,\N,8
764,360,170,9,10,1,1,8,42,12:35.7,7955700,\N,\N,\N,\N,1
764,427,170,6,5,2,2,7,42,0.6,7956300,\N,\N,\N,\N,1
764,479,6,2,4,3,3,4,42,+3:00.9,8136600,\N,\N,\N,\N,1
764,356,170,8,2,4,4,3,42,+4:57.3,8253000,\N,\N,\N,\N,1
764,404,32,10,9,5,5,2,39,\N,\N,\N,\N,\N,\N,13
764,476,6,4,6,6,6,0,38,\N,\N,\N,\N,\N,\N,5
764,572,95,17,16,7,7,0,38,\N,\N,\N,\N,\N,\N,14
764,477,6,3,11,\N,8,0,23,\N,\N,\N,\N,\N,\N,7
764,456,167,12,11,\N,9,0,23,\N,\N,\N,\N,\N,\N,7
764,449,113,1,19,\N,10,0,20,\N,\N,\N,\N,\N,\N,8
764,573,168,14,14,\N,11,0,13,\N,\N,\N,\N,\N,\N,23
764,403,6,5,8,\N,12,0,8,\N,\N,\N,\N,\N,\N,8
764,567,124,15,17,\N,13,0,6,\N,\N,\N,\N,\N,\N,44
764,475,170,7,1,\N,14,0,5,\N,\N,\N,\N,\N,\N,7
764,501,170,19,3,\N,15,0,5,\N,\N,\N,\N,\N,\N,8
764,574,169,16,15,\N,16,0,5,\N,\N,\N,\N,\N,\N,25
764,502,32,11,12,\N,17,0,2,\N,\N,\N,\N,\N,\N,8
764,575,125,18,13,\N,18,0,0,\N,\N,\N,\N,\N,\N,3
764,576,105,22,0,\N,19,0,0,\N,\N,\N,\N,\N,\N,54
765,475,87,14,7,1,1,8,80,19:33.7,8373700,\N,\N,\N,\N,1
765,577,6,16,5,2,2,6,80,2.7,8376400,\N,\N,\N,\N,1
765,578,6,20,2,3,3,4,80,12.6,8386300,\N,\N,\N,\N,1
765,579,105,2,1,4,4,4,80,53,8426700,\N,\N,\N,\N,1
765,554,105,4,4,5,5,2,78,\N,\N,\N,\N,\N,\N,12
765,501,105,8,8,6,6,0,77,\N,\N,\N,\N,\N,\N,13
765,496,105,6,6,7,7,0,76,\N,\N,\N,\N,\N,\N,14
765,580,105,10,9,8,8,0,75,\N,\N,\N,\N,\N,\N,15
765,547,105,12,10,9,9,0,71,\N,\N,\N,\N,\N,\N,19
765,581,6,18,3,\N,10,0,0,\N,\N,\N,\N,\N,\N,86
766,427,87,20,5,1,1,8,100,52:27.9,10347900,\N,\N,\N,\N,1
766,577,6,34,10,2,2,6,100,20.2,10368100,\N,\N,\N,\N,1
766,581,6,36,9,3,3,4,100,38.8,10386700,\N,\N,\N,\N,1
766,356,87,16,3,4,4,3,97,\N,\N,\N,\N,\N,\N,13
766,501,66,8,12,5,5,2,91,\N,\N,\N,\N,\N,\N,19
766,477,32,24,13,6,6,0,87,\N,\N,\N,\N,\N,\N,53
766,476,6,40,11,\N,7,0,91,\N,\N,\N,\N,\N,\N,5
766,347,105,58,16,\N,8,0,71,\N,\N,\N,\N,\N,\N,3
766,289,32,26,15,\N,9,0,69,\N,\N,\N,\N,\N,\N,86
766,456,87,18,4,\N,10,0,56,\N,\N,\N,\N,\N,\N,6
766,578,6,38,6,\N,11,1,47,\N,\N,\N,\N,\N,\N,48
766,475,118,28,8,\N,12,0,38,\N,\N,\N,\N,\N,\N,5
766,554,66,6,2,\N,13,0,29,\N,\N,\N,\N,\N,\N,23
766,483,105,46,14,\N,14,0,28,\N,\N,\N,\N,\N,\N,5
766,479,118,30,1,\N,15,0,22,\N,\N,\N,\N,\N,\N,5
766,590,118,32,7,\N,16,0,11,\N,\N,\N,\N,\N,\N,25
766,541,87,22,0,\N,17,0,0,\N,\N,\N,\N,\N,\N,81
766,582,105,50,0,\N,18,0,0,\N,\N,\N,\N,\N,\N,81
766,583,105,48,0,\N,19,0,0,\N,\N,\N,\N,\N,\N,81
766,584,125,12,0,\N,20,0,0,\N,\N,\N,\N,\N,\N,81
766,585,125,14,0,\N,21,0,0,\N,\N,\N,\N,\N,\N,81
766,551,105,44,0,\N,22,0,0,\N,\N,\N,\N,\N,\N,81
766,553,105,56,0,\N,23,0,0,\N,\N,\N,\N,\N,\N,81
766,543,127,52,0,\N,24,0,0,\N,\N,\N,\N,\N,\N,81
766,586,127,54,0,\N,25,0,0,\N,\N,\N,\N,\N,\N,81
766,547,105,42,0,\N,26,0,0,\N,\N,\N,\N,\N,\N,81
766,541,66,10,0,\N,27,0,0,\N,\N,\N,\N,\N,\N,81
766,587,125,12,0,\N,28,0,0,\N,\N,\N,\N,\N,\N,81
766,588,105,50,0,\N,29,0,0,\N,\N,\N,\N,\N,\N,81
766,589,105,56,0,\N,30,0,0,\N,\N,\N,\N,\N,\N,81
766,580,105,4,0,\N,31,0,0,\N,\N,\N,\N,\N,\N,81
767,475,118,1,2,1,1,9,75,04:49.2,7489200,\N,\N,\N,\N,1
767,501,66,15,7,2,2,6,75,47.9,7537100,\N,\N,\N,\N,1
767,554,66,14,4,3,3,4,75,+1:42.3,7591500,\N,\N,\N,\N,1
767,456,87,7,9,4,4,3,74,\N,\N,\N,\N,\N,\N,11
767,578,6,5,6,5,5,2,74,\N,\N,\N,\N,\N,\N,11
767,477,32,17,11,6,6,0,73,\N,\N,\N,\N,\N,\N,12
767,577,6,6,12,7,7,0,73,\N,\N,\N,\N,\N,\N,12
767,356,87,8,5,8,8,0,73,\N,\N,\N,\N,\N,\N,12
767,427,87,9,8,9,9,0,72,\N,\N,\N,\N,\N,\N,13
767,347,105,11,15,10,10,0,71,\N,\N,\N,\N,\N,\N,14
767,430,95,18,17,11,11,0,69,\N,\N,\N,\N,\N,\N,16
767,483,105,10,16,\N,12,0,52,\N,\N,\N,\N,\N,\N,86
767,590,118,3,1,\N,13,0,46,\N,\N,\N,\N,\N,\N,5
767,289,32,16,13,\N,14,0,40,\N,\N,\N,\N,\N,\N,25
767,581,6,4,10,\N,15,0,32,\N,\N,\N,\N,\N,\N,6
767,418,105,12,14,\N,16,0,16,\N,\N,\N,\N,\N,\N,48
767,479,118,2,3,\N,17,0,13,\N,\N,\N,\N,\N,\N,86
767,547,105,12,0,\N,18,0,0,\N,\N,\N,\N,\N,\N,54
768,525,108,1,7,1,1,8,200,44:13.8,13453800,\N,\N,\N,\N,1
768,591,108,99,25,2,2,6,200,27.63,13481430,\N,\N,\N,\N,1
768,533,113,9,8,3,3,4,200,+1:09.67,13523470,\N,\N,\N,\N,1
768,529,108,33,9,4,4,4,200,+1:34.81,13548610,\N,\N,\N,\N,1
768,509,108,2,20,5,5,2,200,+1:35.62,13549420,\N,\N,\N,\N,1
768,592,107,16,3,6,6,0,200,+2:16.95,13590750,\N,\N,\N,\N,1
768,528,109,26,13,7,7,0,200,+2:21.06,13594860,\N,\N,\N,\N,1
768,564,107,44,19,8,8,0,200,+5:34.02,13787820,\N,\N,\N,\N,1
768,513,113,61,26,9,9,0,200,+6:15.76,13829560,\N,\N,\N,\N,1
768,560,113,54,33,10,10,0,200,+8:03.59,13937390,\N,\N,\N,\N,1
768,558,113,52,21,11,11,0,200,+9:14.20,14008000,\N,\N,\N,\N,1
768,593,113,45,6,12,12,0,200,+9:40.85,14034650,\N,\N,\N,\N,1
768,594,114,19,30,13,13,0,200,+9:52.24,14046040,\N,\N,\N,\N,1
768,516,113,65,17,\N,14,0,189,\N,\N,\N,\N,\N,\N,20
768,539,114,59,32,\N,15,0,151,\N,\N,\N,\N,\N,\N,42
768,531,114,29,12,\N,16,0,148,\N,\N,\N,\N,\N,\N,20
768,565,113,77,31,\N,17,0,136,\N,\N,\N,\N,\N,\N,2
768,555,113,15,14,\N,18,0,122,\N,\N,\N,\N,\N,\N,37
768,523,113,83,23,\N,19,0,116,\N,\N,\N,\N,\N,\N,23
768,449,110,8,11,\N,20,0,93,\N,\N,\N,\N,\N,\N,121
768,595,113,43,15,\N,21,0,80,\N,\N,\N,\N,\N,\N,121
768,527,114,88,18,\N,22,0,68,\N,\N,\N,\N,\N,\N,7
768,512,113,7,22,\N,23,0,52,\N,\N,\N,\N,\N,\N,38
768,563,120,89,29,\N,24,0,38,\N,\N,\N,\N,\N,\N,3
768,562,110,25,10,\N,25,0,21,\N,\N,\N,\N,\N,\N,48
768,514,113,14,4,\N,26,0,1,\N,\N,\N,\N,\N,\N,3
768,537,107,97,1,\N,27,0,0,\N,\N,\N,\N,\N,\N,3
768,596,107,5,2,\N,28,0,0,\N,\N,\N,\N,\N,\N,3
768,597,113,4,5,\N,29,0,0,\N,\N,\N,\N,\N,\N,3
768,510,113,31,16,\N,30,0,0,\N,\N,\N,\N,\N,\N,3
768,598,113,92,24,\N,31,0,0,\N,\N,\N,\N,\N,\N,3
768,536,113,68,27,\N,32,0,0,\N,\N,\N,\N,\N,\N,3
768,599,114,57,28,\N,33,0,0,\N,\N,\N,\N,\N,\N,3
