raceId,driverId,constructorId,number,position,q,qNumber
962,13,3,19,12,0:01:45,2
962,18,1,22,13,01:45.3,1
962,18,1,22,13,01:45.1,2
962,20,6,5,22,01:49.1,1
962,154,210,8,15,01:45.6,1
962,154,210,8,15,01:45.7,2
962,807,10,27,8,01:46.1,1
962,807,10,27,8,01:44.7,2
962,807,10,27,8,01:44.5,3
962,815,10,11,10,01:45.2,1
962,815,10,11,10,01:44.7,2
962,815,10,11,10,01:44.6,3
962,817,9,3,2,01:44.3,1
962,817,9,3,2,01:43.9,2
962,817,9,3,2,01:43.1,3
962,821,210,21,14,01:45.5,1
962,821,210,21,14,01:45.6,2
962,822,3,77,11,01:46.1,1
962,822,3,77,11,01:44.7,2
962,825,4,20,17,01:46.8,1
962,826,5,26,7,01:45.3,1
962,826,5,26,7,01:44.5,2
962,826,5,26,7,01:44.5,3
962,828,15,9,16,01:46.4,1
962,828,15,9,16,01:47.8,2
962,830,9,33,4,0:01:45,1
962,830,9,33,4,01:44.1,2
962,830,9,33,4,01:43.3,3
962,831,15,12,18,01:46.9,1
962,832,5,55,6,01:45.5,1
962,832,5,55,6,01:44.5,2
962,832,5,55,6,01:44.2,3
962,835,4,30,19,0:01:47,1
962,836,209,94,20,01:47.7,1
962,839,209,31,21,01:48.3,1
963,1,131,44,1,01:34.4,1
963,1,131,44,1,0:01:33,2
963,1,131,44,1,01:32.8,3
963,3,131,6,2,01:34.5,1
963,3,131,6,2,01:33.6,2
963,3,131,6,2,01:33.3,3
963,4,1,14,22,01:37.2,1
963,8,6,7,6,01:34.6,1
963,8,6,7,6,01:33.9,2
963,8,6,7,6,01:33.6,3
963,13,3,19,10,01:35.3,1
963,13,3,19,10,01:34.4,2
963,13,3,19,10,01:34.7,3
963,18,1,22,9,01:35.3,1
963,18,1,22,9,01:34.4,2
963,18,1,22,9,01:34.5,3
963,20,6,5,5,01:34.6,1
963,20,6,5,5,0:01:34,2
963,20,6,5,5,01:33.6,3
963,154,210,8,12,01:35.4,1
963,154,210,8,12,0:01:35,2
963,807,10,27,8,01:34.8,1
963,807,10,27,8,01:34.4,2
963,807,10,27,8,01:34.5,3
963,815,10,11,7,01:35.1,1
963,815,10,11,7,01:34.5,2
963,815,10,11,7,01:34.3,3
963,817,9,3,4,01:35.1,1
963,817,9,3,4,01:33.9,2
963,817,9,3,4,01:33.5,3
963,821,210,21,13,01:35.7,1
963,821,210,21,13,01:35.1,2
963,822,3,77,11,01:35.2,1
963,822,3,77,11,01:34.6,2
963,825,4,20,14,01:35.6,1
963,825,4,20,14,01:35.3,2
963,826,5,26,15,01:35.7,1
963,826,5,26,15,01:35.4,2
963,828,15,9,17,01:35.8,1
963,830,9,33,3,01:35.4,1
963,830,9,33,3,01:33.8,2
963,830,9,33,3,01:33.4,3
963,831,15,12,18,01:35.9,1
963,832,5,55,16,01:35.6,1
963,832,5,55,16,01:35.4,2
963,835,4,30,19,0:01:36,1
963,836,209,94,21,01:36.6,1
963,839,209,31,20,01:36.5,1
964,1,131,44,2,01:32.2,1
964,1,131,44,2,01:31.1,2
964,1,131,44,2,01:30.7,3
964,3,131,6,1,01:31.9,1
964,3,131,6,1,01:30.7,2
964,3,131,6,1,01:30.6,3
964,4,1,14,15,01:32.8,1
964,4,1,14,15,01:32.7,2
964,8,6,7,3,01:31.7,1
964,8,6,7,3,01:31.4,2
964,8,6,7,3,01:30.9,3
964,13,3,19,12,01:32.6,1
964,13,3,19,12,01:32.4,2
964,18,1,22,17,01:32.9,1
964,20,6,5,4,01:31.7,1
964,20,6,5,4,01:31.2,2
964,20,6,5,4,0:01:31,3
964,154,210,8,8,01:32.5,1
964,154,210,8,8,01:32.2,2
964,154,210,8,8,0:01:32,3
964,807,10,27,9,01:32.4,1
964,807,10,27,9,01:32.2,2
964,807,10,27,9,01:32.1,3
964,815,10,11,7,01:32.7,1
964,815,10,11,7,01:32.2,2
964,815,10,11,7,0:01:32,3
964,817,9,3,6,01:32.5,1
964,817,9,3,6,01:31.7,2
964,817,9,3,6,01:31.2,3
964,821,210,21,10,01:32.6,1
964,821,210,21,10,01:32.2,2
964,821,210,21,10,01:32.5,3
964,822,3,77,11,01:32.4,1
964,822,3,77,11,01:32.3,2
964,825,4,20,18,0:01:33,1
964,826,5,26,13,01:32.6,1
964,826,5,26,13,01:32.6,2
964,828,15,9,19,01:33.2,1
964,830,9,33,5,01:32.5,1
964,830,9,33,5,01:31.5,2
964,830,9,33,5,01:31.2,3
964,831,15,12,20,01:33.3,1
964,832,5,55,14,01:32.8,1
964,832,5,55,14,01:32.7,2
964,835,4,30,16,01:32.8,1
964,835,4,30,16,01:32.8,2
964,836,209,94,22,01:33.6,1
964,839,209,31,21,01:33.4,1
965,1,131,44,1,01:36.3,1
965,1,131,44,1,01:36.5,2
965,1,131,44,1,0:01:35,3
965,3,131,6,2,01:36.4,1
965,3,131,6,2,01:36.4,2
965,3,131,6,2,01:35.2,3
965,4,1,14,12,01:37.9,1
965,4,1,14,12,01:37.4,2
965,8,6,7,5,0:01:37,1
965,8,6,7,5,01:36.6,2
965,8,6,7,5,01:36.1,3
965,13,3,19,9,01:37.4,1
965,13,3,19,9,01:37.2,2
965,13,3,19,9,01:37.3,3
965,18,1,22,19,01:38.3,1
965,20,6,5,6,01:37.2,1
965,20,6,5,6,01:36.5,2
965,20,6,5,6,01:36.4,3
965,154,210,8,17,01:38.3,1
965,807,10,27,7,0:01:37,1
965,807,10,27,7,01:36.6,2
965,807,10,27,7,01:36.6,3
965,815,10,11,11,01:37.3,1
965,815,10,11,11,01:37.4,2
965,817,9,3,3,01:36.8,1
965,817,9,3,3,01:36.3,2
965,817,9,3,3,01:35.5,3
965,821,210,21,14,01:38.1,1
965,821,210,21,14,01:37.8,2
965,822,3,77,8,01:37.5,1
965,822,3,77,8,01:37.2,2
965,822,3,77,8,01:37.1,3
965,825,4,20,18,01:38.3,1
965,826,5,26,13,01:37.8,1
965,826,5,26,13,01:37.5,2
965,828,15,9,16,0:01:38,1
965,828,15,9,16,01:39.4,2
965,830,9,33,4,01:36.6,1
965,830,9,33,4,01:36.9,2
965,830,9,33,4,01:35.7,3
965,831,15,12,21,01:38.6,1
965,832,5,55,10,01:37.7,1
965,832,5,55,10,01:37.2,2
965,832,5,55,10,01:37.3,3
965,835,4,30,15,01:38.1,1
965,835,4,30,15,01:37.9,2
965,836,209,94,20,01:38.5,1
965,839,209,31,22,01:38.8,1
966,1,131,44,1,01:19.4,1
966,1,131,44,1,01:19.1,2
966,1,131,44,1,01:18.7,3
966,3,131,6,2,0:01:20,1
966,3,131,6,2,01:19.8,2
966,3,131,6,2,0:01:19,3
966,4,1,14,11,01:20.6,1
966,4,1,14,11,01:20.3,2
966,8,6,7,6,01:19.6,1
966,8,6,7,6,01:19.9,2
966,8,6,7,6,01:19.4,3
966,13,3,19,9,01:20.4,1
966,13,3,19,9,01:20.2,2
966,13,3,19,9,0:01:20,3
966,18,1,22,13,01:21.3,1
966,18,1,22,13,01:20.7,2
966,20,6,5,7,01:19.9,1
966,20,6,5,7,01:19.4,2
966,20,6,5,7,01:19.4,3
966,154,210,8,21,01:21.9,1
966,807,10,27,5,01:20.6,1
966,807,10,27,5,01:19.8,2
966,807,10,27,5,01:19.3,3
966,815,10,11,12,01:20.3,1
966,815,10,11,12,01:20.3,2
966,817,9,3,4,01:19.7,1
966,817,9,3,4,01:19.6,2
966,817,9,3,4,01:19.1,3
966,821,210,21,17,01:21.4,1
966,822,3,77,8,01:20.3,1
966,822,3,77,8,0:01:20,2
966,822,3,77,8,01:19.6,3
966,825,4,20,14,01:21.3,1
966,825,4,20,14,01:21.1,2
966,826,5,26,18,01:21.5,1
966,828,15,9,15,01:21.1,1
966,828,15,9,15,01:21.5,2
966,830,9,33,3,01:19.9,1
966,830,9,33,3,0:01:19,2
966,830,9,33,3,01:19.1,3
966,831,15,12,19,01:21.7,1
966,832,5,55,10,01:20.5,1
966,832,5,55,10,01:20.2,2
966,832,5,55,10,01:20.4,3
966,836,209,94,16,01:21.4,1
966,836,209,94,16,01:21.8,2
966,839,209,31,20,01:21.9,1
967,1,131,44,1,01:11.5,1
967,1,131,44,1,01:11.2,2
967,1,131,44,1,01:10.7,3
967,3,131,6,2,01:11.8,1
967,3,131,6,2,01:11.4,2
967,3,131,6,2,01:10.8,3
967,4,1,14,10,01:12.7,1
967,4,1,14,10,01:12.3,2
967,4,1,14,10,01:12.3,3
967,8,6,7,3,01:12.1,1
967,8,6,7,3,01:12.3,2
967,8,6,7,3,01:11.4,3
967,13,3,19,13,01:12.4,1
967,13,3,19,13,01:12.5,2
967,18,1,22,17,01:13.3,1
967,20,6,5,5,01:12.2,1
967,20,6,5,5,0:01:12,2
967,20,6,5,5,01:11.5,3
967,154,210,8,7,01:12.9,1
967,154,210,8,7,01:12.3,2
967,154,210,8,7,01:11.9,3
967,807,10,27,8,01:12.4,1
967,807,10,27,8,01:12.4,2
967,807,10,27,8,01:12.1,3
967,815,10,11,9,01:12.7,1
967,815,10,11,9,01:12.3,2
967,815,10,11,9,01:12.2,3
967,817,9,3,6,01:12.4,1
967,817,9,3,6,0:01:12,2
967,817,9,3,6,01:11.5,3
967,821,210,21,12,01:13.1,1
967,821,210,21,12,01:12.4,2
967,822,3,77,11,01:12.7,1
967,822,3,77,11,01:12.4,2
967,825,4,20,18,01:13.4,1
967,826,5,26,14,01:13.1,1
967,826,5,26,14,01:12.7,2
967,828,15,9,21,01:13.6,1
967,830,9,33,4,0:01:12,1
967,830,9,33,4,01:11.8,2
967,830,9,33,4,01:11.5,3
967,831,15,12,22,01:13.7,1
967,832,5,55,15,01:12.9,1
967,832,5,55,15,01:12.9,2
967,835,4,30,16,01:13.3,1
967,835,4,30,16,01:13.3,2
967,836,209,94,19,01:13.4,1
967,839,209,31,20,01:13.4,1
968,1,131,44,1,01:39.5,1
968,1,131,44,1,01:39.4,2
968,1,131,44,1,01:38.8,3
968,3,131,6,2,01:40.5,1
968,3,131,6,2,01:39.5,2
968,3,131,6,2,01:39.1,3
968,4,1,14,9,01:41.6,1
968,4,1,14,9,0:01:41,2
968,4,1,14,9,01:41.1,3
968,8,6,7,4,01:40.3,1
968,8,6,7,4,01:39.6,2
968,8,6,7,4,01:39.6,3
968,13,3,19,10,01:41.2,1
968,13,3,19,10,01:40.9,2
968,13,3,19,10,01:41.2,3
968,18,1,22,12,01:41.2,1
968,18,1,22,12,01:41.3,2
968,20,6,5,5,01:40.3,1
968,20,6,5,5,0:01:40,2
968,20,6,5,5,01:39.7,3
968,154,210,8,14,01:41.5,1
968,154,210,8,14,01:41.6,2
968,807,10,27,7,0:01:41,1
968,807,10,27,7,01:40.7,2
968,807,10,27,7,01:40.5,3
968,815,10,11,8,01:40.9,1
968,815,10,11,8,01:40.7,2
968,815,10,11,8,01:40.5,3
968,817,9,3,3,0:01:41,1
968,817,9,3,3,01:40.4,2
968,817,9,3,3,01:39.6,3
968,821,210,21,13,01:41.6,1
968,821,210,21,13,01:41.5,2
968,822,3,77,11,01:41.2,1
968,822,3,77,11,01:41.1,2
968,825,4,20,18,01:42.1,1
968,826,5,26,17,0:01:42,1
968,828,15,9,22,01:42.6,1
968,830,9,33,6,01:40.4,1
968,830,9,33,6,01:39.9,2
968,830,9,33,6,01:39.8,3
968,831,15,12,19,01:42.2,1
968,832,5,55,21,01:42.4,1
968,835,4,30,15,01:41.8,1
968,835,4,30,15,01:41.8,2
968,836,209,94,16,01:41.9,1
968,836,209,94,16,0:01:42,2
968,839,209,31,20,01:42.3,1
969,1,131,44,1,01:24.2,1
969,1,131,44,1,01:23.3,2
969,1,131,44,1,01:22.2,3
969,4,1,14,13,01:25.9,1
969,4,1,14,13,01:25.4,2
969,8,6,7,4,01:24.4,1
969,8,6,7,4,01:23.4,2
969,8,6,7,4,0:01:23,3
969,13,3,19,7,01:25.1,1
969,13,3,19,7,01:24.6,2
969,13,3,19,7,01:24.4,3
969,20,6,5,2,01:25.2,1
969,20,6,5,2,01:23.4,2
969,20,6,5,2,01:22.5,3
969,154,210,8,6,01:25.4,1
969,154,210,8,6,01:24.7,2
969,154,210,8,6,01:24.1,3
969,807,4,27,12,0:01:25,1
969,807,4,27,12,01:25.1,2
969,815,10,11,11,01:25.1,1
969,815,10,11,11,01:25.1,2
969,817,9,3,10,01:25.4,1
969,817,9,3,10,0:01:24,2
969,822,131,77,3,01:24.5,1
969,822,131,77,3,01:23.2,2
969,822,131,77,3,01:22.5,3
969,825,210,20,17,01:26.8,1
969,826,5,26,9,0:01:26,1
969,826,5,26,9,01:24.9,2
969,826,5,26,9,01:24.5,3
969,828,15,9,15,01:26.2,1
969,828,15,9,15,01:26.5,2
969,830,9,33,5,01:24.5,1
969,830,9,33,5,01:24.1,2
969,830,9,33,5,01:23.5,3
969,832,5,55,8,01:25.5,1
969,832,5,55,8,0:01:25,2
969,832,5,55,8,01:24.5,3
969,835,4,30,20,01:28.2,1
969,838,1,2,18,01:26.9,1
969,839,10,31,14,0:01:26,1
969,839,10,31,14,01:25.6,2
969,840,3,18,19,01:27.1,1
969,841,15,36,16,01:26.4,1
970,1,131,44,1,01:33.3,1
970,1,131,44,1,01:32.4,2
970,1,131,44,1,01:31.7,3
970,4,1,14,13,01:34.5,1
970,4,1,14,13,01:34.4,2
970,8,6,7,4,01:33.3,1
970,8,6,7,4,01:32.2,2
970,8,6,7,4,01:32.1,3
970,13,3,19,6,01:34.2,1
970,13,3,19,6,01:33.8,2
970,13,3,19,6,01:33.5,3
970,20,6,5,2,01:33.1,1
970,20,6,5,2,01:32.4,2
970,20,6,5,2,01:31.9,3
970,154,210,8,17,01:35.2,1
970,807,4,27,7,01:34.5,1
970,807,4,27,7,01:33.6,2
970,807,4,27,7,01:33.6,3
970,815,10,11,8,01:34.7,1
970,815,10,11,8,01:33.9,2
970,815,10,11,8,01:33.7,3
970,817,9,3,5,0:01:34,1
970,817,9,3,5,01:33.5,2
970,817,9,3,5,0:01:33,3
970,822,131,77,3,01:33.7,1
970,822,131,77,3,01:32.6,2
970,822,131,77,3,01:31.9,3
970,825,210,20,12,01:34.9,1
970,825,210,20,12,01:34.2,2
970,826,5,26,9,01:34.4,1
970,826,5,26,9,0:01:34,2
970,826,5,26,9,01:33.7,3
970,828,15,9,14,01:34.9,1
970,828,15,9,14,0:01:35,2
970,830,9,33,19,01:35.4,1
970,832,5,55,11,01:34.6,1
970,832,5,55,11,01:34.2,2
970,835,4,30,18,01:35.3,1
970,838,1,2,16,0:01:35,1
970,839,10,31,20,01:35.5,1
970,840,3,18,10,0:01:34,1
970,840,3,18,10,01:34.1,2
970,840,3,18,10,01:34.2,3
970,841,15,36,15,0:01:35,1
971,1,131,44,2,01:30.8,1
971,1,131,44,2,01:29.5,2
971,1,131,44,2,01:28.8,3
971,4,1,14,15,01:32.1,1
971,8,6,7,5,0:01:31,1
971,8,6,7,5,01:29.8,2
971,8,6,7,5,01:29.6,3
971,13,3,19,8,01:31.4,1
971,13,3,19,8,01:30.7,2
971,13,3,19,8,01:30.1,3
971,20,6,5,3,0:01:31,1
971,20,6,5,3,01:29.6,2
971,20,6,5,3,01:29.2,3
971,154,210,8,9,01:31.7,1
971,154,210,8,9,01:30.9,2
971,154,210,8,9,01:30.8,3
971,807,4,27,7,01:31.1,1
971,807,4,27,7,01:30.2,2
971,807,4,27,7,01:29.8,3
971,815,10,11,18,01:32.3,1
971,817,9,3,4,01:31.7,1
971,817,9,3,4,01:30.5,2
971,817,9,3,4,01:29.5,3
971,822,131,77,1,0:01:31,1
971,822,131,77,1,01:29.6,2
971,822,131,77,1,01:28.8,3
971,825,210,20,20,01:32.9,1
971,826,5,26,11,01:31.5,1
971,826,5,26,11,01:30.9,2
971,828,15,9,19,01:32.5,1
971,830,9,33,6,01:30.9,1
971,830,9,33,6,01:30.3,2
971,830,9,33,6,01:29.7,3
971,832,5,55,16,01:32.1,1
971,835,4,30,10,01:31.5,1
971,835,4,30,10,01:30.9,2
971,835,4,30,10,01:31.1,3
971,836,15,94,13,0:01:32,1
971,836,15,94,13,01:31.4,2
971,838,1,2,17,01:32.3,1
971,839,10,31,14,01:31.8,1
971,839,10,31,14,01:31.7,2
971,840,3,18,12,01:31.7,1
971,840,3,18,12,01:31.2,2
972,1,131,44,4,01:34.4,1
972,1,131,44,4,01:33.8,2
972,1,131,44,4,01:33.8,3
972,4,1,14,15,01:36.4,1
972,4,1,14,15,01:36.7,2
972,8,6,7,2,0:01:35,1
972,8,6,7,2,01:33.7,2
972,8,6,7,2,01:33.3,3
972,13,3,19,6,01:35.8,1
972,13,3,19,6,0:01:35,2
972,13,3,19,6,01:35.1,3
972,20,6,5,1,01:34.5,1
972,20,6,5,1,0:01:34,2
972,20,6,5,1,01:33.2,3
972,154,210,8,20,01:37.6,1
972,807,4,27,8,01:35.5,1
972,807,4,27,8,01:35.3,2
972,807,4,27,8,01:35.3,3
972,815,10,11,9,01:36.2,1
972,815,10,11,9,01:35.5,2
972,815,10,11,9,01:35.3,3
972,817,9,3,5,01:35.6,1
972,817,9,3,5,01:35.5,2
972,817,9,3,5,01:34.9,3
972,822,131,77,3,0:01:34,1
972,822,131,77,3,01:33.3,2
972,822,131,77,3,01:33.3,3
972,825,210,20,14,01:36.4,1
972,825,210,20,14,0:01:36,2
972,826,5,26,13,0:01:36,1
972,826,5,26,13,0:01:36,2
972,828,15,9,19,01:37.5,1
972,830,9,33,7,01:35.3,1
972,830,9,33,7,01:35.2,2
972,830,9,33,7,01:35.2,3
972,832,5,55,11,01:35.8,1
972,832,5,55,11,01:35.9,2
972,835,4,30,16,01:36.5,1
972,836,15,94,18,01:37.3,1
972,838,1,2,17,01:37.1,1
972,839,10,31,10,01:35.4,1
972,839,10,31,10,01:35.7,2
972,839,10,31,10,01:35.4,3
972,840,3,18,12,01:36.3,1
972,840,3,18,12,0:01:36,2
973,1,131,44,1,01:20.5,1
973,1,131,44,1,01:20.2,2
973,1,131,44,1,01:19.1,3
973,4,1,14,7,0:01:22,1
973,4,1,14,7,01:21.3,2
973,4,1,14,7,0:01:21,3
973,8,6,7,4,01:20.7,1
973,8,6,7,4,01:20.6,2
973,8,6,7,4,01:19.4,3
973,13,3,19,9,01:22.1,1
973,13,3,19,9,01:21.2,2
973,13,3,19,9,01:21.2,3
973,20,6,5,2,01:20.9,1
973,20,6,5,2,01:20.3,2
973,20,6,5,2,01:19.2,3
973,154,210,8,14,01:21.8,1
973,154,210,8,14,01:21.5,2
973,807,4,27,13,01:22.1,1
973,807,4,27,13,01:21.4,2
973,815,10,11,8,0:01:22,1
973,815,10,11,8,01:21.2,2
973,815,10,11,8,01:21.1,3
973,817,9,3,6,01:21.7,1
973,817,9,3,6,01:20.9,2
973,817,9,3,6,01:20.2,3
973,822,131,77,3,0:01:21,1
973,822,131,77,3,01:20.3,2
973,822,131,77,3,01:19.4,3
973,825,210,20,11,01:21.9,1
973,825,210,20,11,01:21.3,2
973,826,5,26,20,01:22.7,1
973,828,15,9,16,01:22.3,1
973,830,9,33,5,01:21.4,1
973,830,9,33,5,01:20.7,2
973,830,9,33,5,01:19.7,3
973,832,5,55,12,01:21.9,1
973,832,5,55,12,01:21.4,2
973,835,4,30,17,01:22.4,1
973,836,15,94,15,01:22.3,1
973,836,15,94,15,01:21.8,2
973,838,1,2,19,01:22.5,1
973,839,10,31,10,01:21.9,1
973,839,10,31,10,01:21.1,2
973,839,10,31,10,01:21.3,3
973,840,3,18,18,01:22.4,1
974,1,131,44,14,01:13.6,1
974,1,131,44,14,01:14.1,2
974,8,6,7,1,01:13.1,1
974,8,6,7,1,01:12.2,2
974,8,6,7,1,01:12.2,3
974,13,3,19,15,01:13.8,1
974,13,3,19,15,01:20.5,2
974,18,1,22,9,01:13.7,1
974,18,1,22,9,01:13.5,2
974,18,1,22,9,01:13.6,3
974,20,6,5,2,01:13.1,1
974,20,6,5,2,01:12.4,2
974,20,6,5,2,01:12.2,3
974,154,210,8,8,01:13.8,1
974,154,210,8,8,01:13.2,2
974,154,210,8,8,01:13.3,3
974,807,4,27,12,01:13.8,1
974,807,4,27,12,01:13.6,2
974,815,10,11,7,01:13.5,1
974,815,10,11,7,01:13.4,2
974,815,10,11,7,01:13.3,3
974,817,9,3,5,01:13.2,1
974,817,9,3,5,0:01:13,2
974,817,9,3,5,0:01:13,3
974,822,131,77,3,01:13.3,1
974,822,131,77,3,01:12.9,2
974,822,131,77,3,01:12.2,3
974,825,210,20,13,01:13.5,1
974,825,210,20,13,0:01:14,2
974,826,5,26,11,01:13.9,1
974,826,5,26,11,01:13.5,2
974,828,15,9,20,01:15.3,1
974,830,9,33,4,01:13.1,1
974,830,9,33,4,01:12.7,2
974,830,9,33,4,01:12.5,3
974,832,5,55,6,01:13.5,1
974,832,5,55,6,01:13.4,2
974,832,5,55,6,01:13.2,3
974,835,4,30,17,01:14.7,1
974,836,15,94,19,01:15.2,1
974,838,1,2,10,01:13.5,1
974,838,1,2,10,01:13.2,2
974,839,10,31,16,01:14.1,1
974,840,3,18,18,01:14.9,1
975,1,131,44,1,01:12.7,1
975,1,131,44,1,01:12.5,2
975,1,131,44,1,01:11.5,3
975,4,1,14,12,01:13.7,1
975,4,1,14,12,01:13.7,2
975,8,6,7,4,01:13.5,1
975,8,6,7,4,01:12.6,2
975,8,6,7,4,01:12.3,3
975,13,3,19,7,01:13.4,1
975,13,3,19,7,0:01:13,2
975,13,3,19,7,01:12.9,3
975,20,6,5,2,0:01:13,1
975,20,6,5,2,01:12.7,2
975,20,6,5,2,01:11.8,3
975,154,210,8,14,01:13.8,1
975,154,210,8,14,01:13.8,2
975,807,4,27,10,01:13.8,1
975,807,4,27,10,01:13.4,2
975,807,4,27,10,01:13.3,3
975,815,10,11,8,01:13.5,1
975,815,10,11,8,01:13.3,2
975,815,10,11,8,0:01:13,3
975,817,9,3,6,01:13.5,1
975,817,9,3,6,01:12.8,2
975,817,9,3,6,01:12.6,3
975,822,131,77,3,01:12.7,1
975,822,131,77,3,01:12.6,2
975,822,131,77,3,01:12.2,3
975,825,210,20,18,01:14.3,1
975,826,5,26,11,01:13.8,1
975,826,5,26,11,01:13.7,2
975,828,15,9,19,01:14.5,1
975,830,9,33,5,01:13.2,1
975,830,9,33,5,01:12.8,2
975,830,9,33,5,01:12.4,3
975,832,5,55,13,01:14.1,1
975,832,5,55,13,01:13.8,2
975,835,4,30,15,0:01:14,1
975,835,4,30,15,01:14.3,2
975,836,15,94,20,01:14.8,1
975,838,1,2,16,01:14.2,1
975,839,10,31,9,01:13.5,1
975,839,10,31,9,01:13.3,2
975,839,10,31,9,01:13.1,3
975,840,3,18,17,01:14.2,1
976,1,131,44,1,0:01:42,1
976,1,131,44,1,01:41.3,2
976,1,131,44,1,01:40.6,3
976,4,1,14,16,01:44.3,1
976,8,6,7,3,01:42.7,1
976,8,6,7,3,01:42.1,2
976,8,6,7,3,01:41.7,3
976,13,3,19,9,01:43.2,1
976,13,3,19,9,01:42.7,2
976,13,3,19,9,01:42.8,3
976,20,6,5,4,0:01:43,1
976,20,6,5,4,01:41.9,2
976,20,6,5,4,01:41.8,3
976,154,210,8,17,01:44.5,1
976,807,4,27,14,01:43.9,1
976,807,4,27,14,01:44.3,2
976,815,10,11,6,01:43.2,1
976,815,10,11,6,01:42.5,2
976,815,10,11,6,01:42.1,3
976,817,9,3,10,01:42.9,1
976,817,9,3,10,01:42.2,2
976,817,9,3,10,01:43.4,3
976,822,131,77,2,0:01:43,1
976,822,131,77,2,01:41.5,2
976,822,131,77,2,0:01:41,3
976,825,210,20,13,0:01:44,1
976,825,210,20,13,01:43.8,2
976,826,5,26,11,01:42.9,1
976,826,5,26,11,01:43.2,2
976,828,15,9,18,01:44.8,1
976,830,9,33,5,01:42.5,1
976,830,9,33,5,0:01:42,2
976,830,9,33,5,01:41.9,3
976,832,5,55,12,01:43.5,1
976,832,5,55,12,01:43.3,2
976,836,15,94,15,01:44.3,1
976,836,15,94,15,01:44.6,2
976,838,1,2,19,0:01:45,1
976,839,10,31,7,01:43.1,1
976,839,10,31,7,01:42.8,2
976,839,10,31,7,01:42.2,3
976,840,3,18,8,01:43.6,1
976,840,3,18,8,01:42.3,2
976,840,3,18,8,01:42.8,3
977,1,131,44,3,01:05.1,1
977,1,131,44,3,01:04.8,2
977,1,131,44,3,01:04.4,3
977,4,1,14,12,01:06.2,1
977,4,1,14,12,01:05.6,2
977,8,6,7,4,01:05.1,1
977,8,6,7,4,0:01:05,2
977,8,6,7,4,01:04.8,3
977,13,3,19,17,01:06.5,1
977,20,6,5,2,01:05.6,1
977,20,6,5,2,01:04.8,2
977,20,6,5,2,01:04.3,3
977,154,210,8,7,01:05.9,1
977,154,210,8,7,01:05.3,2
977,154,210,8,7,01:05.5,3
977,807,4,27,11,01:06.2,1
977,807,4,27,11,01:05.6,2
977,815,10,11,8,0:01:06,1
977,815,10,11,8,01:05.4,2
977,815,10,11,8,01:05.6,3
977,817,9,3,5,01:05.9,1
977,817,9,3,5,01:05.2,2
977,817,9,3,5,01:04.9,3
977,822,131,77,1,01:05.8,1
977,822,131,77,1,01:04.3,2
977,822,131,77,1,01:04.3,3
977,825,210,20,15,01:06.1,1
977,826,5,26,14,0:01:06,1
977,826,5,26,14,01:05.9,2
977,828,15,9,19,01:06.9,1
977,830,9,33,6,01:05.8,1
977,830,9,33,6,01:04.9,2
977,830,9,33,6,0:01:05,3
977,832,5,55,10,01:05.7,1
977,832,5,55,10,01:05.5,2
977,832,5,55,10,01:05.7,3
977,835,4,30,16,01:06.3,1
977,836,15,94,20,0:01:07,1
977,838,1,2,13,01:06.3,1
977,838,1,2,13,01:05.7,2
977,839,10,31,9,0:01:06,1
977,839,10,31,9,01:05.5,2
977,839,10,31,9,01:05.7,3
977,840,3,18,18,01:06.6,1
978,1,131,44,1,01:39.1,1
978,1,131,44,1,01:27.9,2
978,1,131,44,1,01:26.6,3
978,4,1,14,13,01:37.6,1
978,4,1,14,13,01:30.6,2
978,8,6,7,2,01:40.5,1
978,8,6,7,2,0:01:29,2
978,8,6,7,2,01:27.1,3
978,13,3,19,15,01:41.9,1
978,13,3,19,15,01:31.5,2
978,20,6,5,3,0:01:40,1
978,20,6,5,3,0:01:29,2
978,20,6,5,3,01:27.4,3
978,154,210,8,10,0:01:42,1
978,154,210,8,10,0:01:30,2
978,154,210,8,10,01:29.5,3
978,807,4,27,6,01:39.2,1
978,807,4,27,6,01:29.3,2
978,807,4,27,6,01:28.9,3
978,815,10,11,7,0:01:42,1
978,815,10,11,7,01:29.8,2
978,815,10,11,7,01:28.9,3
978,817,9,3,20,0:01:43,1
978,822,131,77,4,01:39.7,1
978,822,131,77,4,01:28.7,2
978,822,131,77,4,01:27.4,3
978,825,210,20,17,01:42.6,1
978,826,5,26,12,01:41.7,1
978,826,5,26,12,01:30.4,2
978,828,15,9,19,01:42.6,1
978,830,9,33,5,01:38.9,1
978,830,9,33,5,01:29.4,2
978,830,9,33,5,01:28.1,3
978,832,5,55,14,01:41.1,1
978,832,5,55,14,01:31.4,2
978,835,4,30,11,01:41.4,1
978,835,4,30,11,01:30.2,2
978,836,15,94,18,01:42.6,1
978,838,1,2,9,0:01:40,1
978,838,1,2,9,01:30.1,2
978,838,1,2,9,01:29.4,3
978,839,10,31,8,01:39.7,1
978,839,10,31,8,01:29.7,2
978,839,10,31,8,01:29.1,3
978,840,3,18,16,01:42.6,1
979,1,131,44,4,01:17.5,1
979,1,131,44,4,01:16.7,2
979,1,131,44,4,01:16.7,3
979,4,1,14,8,01:18.4,1
979,4,1,14,8,01:17.9,2
979,4,1,14,8,01:17.5,3
979,8,6,7,2,01:17.4,1
979,8,6,7,2,01:17.2,2
979,8,6,7,2,01:16.4,3
979,20,6,5,1,01:17.2,1
